datetime,price,equity,position,action,rsi,bb_width
2023-10-22 16:00:00,1586.3838304716448,100919.14784335357,0,WAITING (L:0 S:0),44.51551395937073,0.04707436910762126
2023-10-22 17:00:00,1584.898636384106,100919.14784335357,0,WAITING (L:0 S:0),44.06222566182826,0.04702530519942328
2023-10-22 18:00:00,1600.300821263332,100919.14784335357,0,WAITING (L:0 S:0),49.77405279059546,0.047146055912331605
2023-10-22 19:00:00,1616.9139944888593,100919.14784335357,0,WAITING (L:0 S:0),55.09971826280477,0.04759012278178073
2023-10-22 20:00:00,1604.9765757541177,100919.14784335357,0,WAITING (L:0 S:0),50.92151484448346,0.04751845955877811
2023-10-22 21:00:00,1614.4368348171763,100919.14784335357,0,WAITING (L:0 S:0),53.90466079492265,0.04806421806229796
2023-10-22 22:00:00,1621.237257641752,100919.14784335357,0,WAITING (L:0 S:0),55.97617855446615,0.04936810789163635
2023-10-22 23:00:00,1595.7512618944065,100919.14784335357,0,WAITING (L:0 S:1),47.38215016717267,0.04623737197801534
2023-10-23 00:00:00,1593.522842555941,100919.14784335357,0,WAITING (L:0 S:0),46.70691551568238,0.04452073368563138
2023-10-23 01:00:00,1576.37048795788,100919.14784335357,0,WAITING (L:0 S:0),41.77243681877232,0.04611080121115126
2023-10-23 02:00:00,1569.9616387720741,100919.14784335357,0,WAITING (L:0 S:1),40.069061877830855,0.04895442848061725
2023-10-23 03:00:00,1579.7672451193255,100919.14784335357,0,WAITING (L:0 S:0),43.842256263368576,0.04930836998987124
2023-10-23 04:00:00,1579.4189657675831,100919.14784335357,0,WAITING (L:0 S:0),43.73692814220049,0.04676118023840507
2023-10-23 05:00:00,1598.90811450935,100919.14784335357,0,WAITING (L:0 S:0),50.85239823820934,0.04185359752994267
2023-10-23 06:00:00,1581.6821357115834,100919.14784335357,0,WAITING (L:0 S:0),45.38851002406261,0.03845712766767417
2023-10-23 07:00:00,1585.0461653656257,100919.14784335357,0,WAITING (L:0 S:0),46.59529658236342,0.038583621591558724
2023-10-23 08:00:00,1575.927935264448,100919.14784335357,0,WAITING (L:0 S:0),43.771867218348696,0.038418504604228236
2023-10-23 09:00:00,1574.2677945510961,100919.14784335357,0,WAITING (L:0 S:0),43.25791883496649,0.03729882169400895
2023-10-23 10:00:00,1584.35465075737,100919.14784335357,0,WAITING (L:0 S:0),47.306276998361625,0.03746095312057995
2023-10-23 11:00:00,1596.8656409299772,100919.14784335357,0,WAITING (L:1 S:0),51.89107163163224,0.037342307540495674
2023-10-23 12:00:00,1604.130584812306,100919.14784335357,0,WAITING (L:0 S:0),54.37364473081523,0.037911548425282784
2023-10-23 13:00:00,1604.186825648786,100919.14784335357,0,WAITING (L:0 S:0),54.39326520652952,0.03824569664665122
2023-10-23 14:00:00,1593.5856966336141,100919.14784335357,0,WAITING (L:0 S:0),50.02632368864392,0.038007605632213934
2023-10-23 15:00:00,1583.494901334419,100919.14784335357,0,WAITING (L:0 S:0),46.22231177785915,0.03548460936381718
2023-10-23 16:00:00,1578.5776025623295,100919.14784335357,0,WAITING (L:0 S:0),44.44858350616746,0.03512989088199347
2023-10-23 17:00:00,1569.0018023116008,100919.14784335357,0,WAITING (L:0 S:1),41.137949078669486,0.03373442349791066
2023-10-23 18:00:00,1581.5689762681784,100919.14784335357,0,WAITING (L:0 S:0),46.74414060715015,0.02719691427660924
2023-10-23 19:00:00,1556.7989467319608,100919.14784335357,0,WAITING (L:0 S:0),38.88329627052462,0.030865554128430336
2023-10-23 20:00:00,1554.0974280095627,100919.14784335357,0,WAITING (L:0 S:0),38.13015452166328,0.03439141238040171
2023-10-23 21:00:00,1534.5759565101573,100919.14784335357,0,WAITING (L:0 S:0),33.13559019228188,0.04345257362717151
2023-10-23 22:00:00,1518.9492472581783,100919.14784335357,0,WAITING (L:0 S:0),29.773574838276392,0.05526918689973641
2023-10-23 23:00:00,1517.2744524112911,100919.14784335357,0,WAITING (L:0 S:0),29.42894063371438,0.0648126608093751
2023-10-24 00:00:00,1518.258814533354,100919.14784335357,0,WAITING (L:0 S:0),29.942229295313236,0.07203253331216204
2023-10-24 01:00:00,1515.6311658948855,100919.14784335357,0,WAITING (L:0 S:0),29.32899104097842,0.0765376785801653
2023-10-24 02:00:00,1521.1713523418152,100919.14784335357,0,WAITING (L:0 S:0),32.46940883971932,0.080265423934259
2023-10-24 03:00:00,1523.9146703284582,100919.14784335357,0,WAITING (L:0 S:0),34.03259953984186,0.08234002396952823
2023-10-24 04:00:00,1530.0912471373265,100919.14784335357,0,WAITING (L:0 S:0),37.53835185516751,0.08364362090083943
2023-10-24 05:00:00,1528.833447996672,100919.14784335357,0,WAITING (L:0 S:0),37.10589488660669,0.08476997735326675
2023-10-24 06:00:00,1524.5293092914146,100919.14784335357,0,WAITING (L:0 S:0),35.594726006839885,0.08489158292406476
2023-10-24 07:00:00,1541.5221382327127,100919.14784335357,0,WAITING (L:0 S:0),45.100781852662266,0.0808809777719965
2023-10-24 08:00:00,1538.4722757506195,100919.14784335357,0,WAITING (L:0 S:0),43.84981458626222,0.07422594158386449
2023-10-24 09:00:00,1542.140174804218,100919.14784335357,0,WAITING (L:0 S:0),45.79699866838884,0.06560652583602634
2023-10-24 10:00:00,1536.4145175152169,100919.14784335357,0,WAITING (L:0 S:0),43.27422783391742,0.0582686051377045
2023-10-24 11:00:00,1563.6645633740025,100919.14784335357,0,WAITING (L:0 S:0),55.763746326800096,0.05413297688674563
2023-10-24 12:00:00,1545.2878392720088,100919.14784335357,0,WAITING (L:0 S:0),48.076303662072796,0.04890673491382997
2023-10-24 13:00:00,1539.4640123317158,100919.14784335357,0,WAITING (L:0 S:1),45.91597984951384,0.04517989778750538
2023-10-24 14:00:00,1554.1260464379336,100919.14784335357,0,WAITING (L:0 S:0),51.78951691924891,0.03767393428267652
2023-10-24 15:00:00,1566.0389628686298,100919.14784335357,0,WAITING (L:0 S:0),55.97317926776553,0.03986916809025922
2023-10-24 16:00:00,1545.0866257890832,100919.14784335357,0,WAITING (L:0 S:0),48.07177375687036,0.038726423110098475
2023-10-24 17:00:00,1568.2186831792746,100919.14784335357,0,WAITING (L:0 S:0),55.53474303838827,0.043163193149148474
2023-10-24 18:00:00,1564.0661463028546,100919.14784335357,0,WAITING (L:0 S:0),54.03348594440572,0.04435610293020983
2023-10-24 19:00:00,1557.7604061345178,100919.14784335357,0,WAITING (L:0 S:0),51.745919732085106,0.04341255326417718
2023-10-24 20:00:00,1538.9978125371847,100919.14784335357,0,WAITING (L:0 S:0),45.56461849779152,0.041102117081299565
2023-10-24 21:00:00,1526.1134964258965,100919.14784335357,0,WAITING (L:0 S:0),41.86616500385209,0.03908415511014964
2023-10-24 22:00:00,1524.4285433526838,100919.14784335357,0,WAITING (L:0 S:1),41.3929807899449,0.038483577702332385
2023-10-24 23:00:00,1528.7010692976403,100919.14784335357,0,WAITING (L:0 S:0),43.14765711103219,0.03773272340668033
2023-10-25 00:00:00,1538.565109189654,100919.14784335357,0,WAITING (L:1 S:0),47.08650006460484,0.03699435625803232
2023-10-25 01:00:00,1535.8323679935188,100919.14784335357,0,WAITING (L:0 S:0),46.13291473597667,0.036211555273580186
2023-10-25 02:00:00,1548.2138998654698,100919.14784335357,0,WAITING (L:0 S:0),50.97711993777958,0.0342402901879409
2023-10-25 03:00:00,1569.167100122635,100919.14784335357,0,WAITING (L:0 S:0),57.88024250235806,0.03681293620592625
2023-10-25 04:00:00,1555.0948447003132,100919.14784335357,0,WAITING (L:0 S:0),52.53023786500175,0.036766143205576
2023-10-25 05:00:00,1545.863233732701,100919.14784335357,0,WAITING (L:0 S:0),49.31021343052429,0.03663828387418373
2023-10-25 06:00:00,1534.1632176383423,100919.14784335357,0,WAITING (L:0 S:0),45.503192085431486,0.03690383561315867
2023-10-25 07:00:00,1517.0806670812708,100919.14784335357,0,WAITING (L:0 S:1),40.577324061720915,0.03949779805311201
2023-10-25 08:00:00,1508.2625368977049,100919.14784335357,0,WAITING (L:0 S:0),38.27400905062298,0.0449414440358093
2023-10-25 09:00:00,1525.1040030576557,100919.14784335357,0,WAITING (L:0 S:0),44.727132918602656,0.04614705522336337
2023-10-25 10:00:00,1524.9655919878783,100919.14784335357,0,WAITING (L:1 S:0),44.685785639067504,0.04669595297712082
2023-10-25 11:00:00,1518.8859570990494,100919.14784335357,0,WAITING (L:0 S:0),42.81359969274973,0.0458421032294817
2023-10-25 12:00:00,1533.113030476023,100919.14784335357,0,WAITING (L:0 S:0),48.27498667063609,0.04579758245441851
2023-10-25 13:00:00,1544.4182753853433,100919.14784335357,0,WAITING (L:0 S:0),52.182879933996475,0.04221280508113811
2023-10-25 14:00:00,1550.868054752288,100919.14784335357,0,WAITING (L:0 S:0),54.30402138742499,0.03983736219786353
2023-10-25 15:00:00,1564.8468579496152,100919.14784335357,0,WAITING (L:0 S:0),58.59135295757909,0.04137477546499459
2023-10-25 16:00:00,1598.1637360422997,100919.14784335357,0,WAITING (L:0 S:0),66.62793172023511,0.05464547753713372
2023-10-25 17:00:00,1600.469831227931,100919.14784335357,0,WAITING (L:0 S:0),67.10383969959831,0.06418785760245689
2023-10-25 18:00:00,1600.8477734448486,100919.14784335357,0,WAITING (L:0 S:0),67.18642946134246,0.07096684144613329
2023-10-25 19:00:00,1621.9831646838343,100919.14784335357,0,WAITING (L:0 S:0),71.49619298933443,0.08181953488857756
2023-10-25 20:00:00,1640.7451073996124,100919.14784335357,0,WAITING (L:0 S:0),74.6758939157814,0.0956928550280155
2023-10-25 21:00:00,1638.2004072152904,100919.14784335357,0,WAITING (L:0 S:0),73.47863526158203,0.10509110325668225
2023-10-25 22:00:00,1630.5686235557575,100919.14784335357,0,WAITING (L:0 S:0),69.86106583252516,0.11143323011208145
2023-10-25 23:00:00,1633.3731403126246,100919.14784335357,0,WAITING (L:0 S:0),70.43706260380095,0.1176374224354451
2023-10-26 00:00:00,1658.8603144732408,100919.14784335357,0,WAITING (L:0 S:0),75.09530168909752,0.12734615091102575
2023-10-26 01:00:00,1652.0576164513645,100919.14784335357,0,WAITING (L:0 S:0),71.84148070490549,0.1329208829358537
2023-10-26 02:00:00,1655.6567271398583,100919.14784335357,0,WAITING (L:0 S:0),72.51989954385775,0.13605536936857587
2023-10-26 03:00:00,1658.6596714317268,100919.14784335357,0,WAITING (L:0 S:0),73.10219274363021,0.1348971371174108
2023-10-26 04:00:00,1678.029424394012,100919.14784335357,0,WAITING (L:0 S:0),76.55335653594531,0.13246772037302829
2023-10-26 05:00:00,1698.3085490498434,100919.14784335357,0,WAITING (L:0 S:0),79.51655953465517,0.13424472354026526
2023-10-26 06:00:00,1694.9409119079178,100919.14784335357,0,WAITING (L:0 S:0),77.75907077378437,0.13170791782418517
2023-10-26 07:00:00,1681.9711287290818,100919.14784335357,0,WAITING (L:0 S:0),71.22946768867293,0.12189846347212162
2023-10-26 08:00:00,1686.133727517111,100919.14784335357,0,WAITING (L:0 S:0),72.04094200086958,0.11266736033327339
2023-10-26 09:00:00,1691.2028189355103,100919.14784335357,0,WAITING (L:0 S:0),73.03824093780445,0.10352576619541522
2023-10-26 10:00:00,1710.524121850489,100919.14784335357,0,WAITING (L:0 S:0),76.48173314237998,0.09551619326380978
2023-10-26 11:00:00,1710.4111147924043,100919.14784335357,0,WAITING (L:0 S:0),76.42025606507379,0.0873716794762863
2023-10-26 12:00:00,1742.1182625524018,100919.14784335357,0,WAITING (L:0 S:0),81.02814138436956,0.09164249229285915
2023-10-26 13:00:00,1724.788762090393,100919.14784335357,0,WAITING (L:0 S:0),72.66962760381116,0.0893359736660603
2023-10-26 14:00:00,1721.2785768071958,100919.14784335357,0,WAITING (L:0 S:0),71.07039874528766,0.08383095590368761
2023-10-26 15:00:00,1704.2970119022812,100919.14784335357,0,WAITING (L:0 S:0),63.76004111526513,0.0789743709934116
2023-10-26 16:00:00,1694.527414923153,100919.14784335357,0,WAITING (L:0 S:0),59.94014722491649,0.07589091553217546
2023-10-26 17:00:00,1704.1189376544082,100919.14784335357,0,WAITING (L:0 S:0),62.32649808689111,0.0721039714684922
2023-10-26 18:00:00,1706.5543706255773,100919.14784335357,0,WAITING (L:0 S:0),62.93033124613513,0.0654450285279202
2023-10-26 19:00:00,1719.0531923200388,100919.14784335357,0,WAITING (L:0 S:0),65.94691255074315,0.05866372966188241
2023-10-26 20:00:00,1717.1267124630895,100919.14784335357,0,WAITING (L:0 S:0),65.06800358434728,0.056147296575368
2023-10-26 21:00:00,1706.4842289985622,100919.14784335357,0,WAITING (L:0 S:0),60.28784420912199,0.050184857449064854
2023-10-26 22:00:00,1719.0115386861216,100919.14784335357,0,WAITING (L:0 S:0),63.67104171976929,0.04442763354321116
2023-10-26 23:00:00,1741.986155894532,100919.14784335357,0,WAITING (L:0 S:0),68.90334303145879,0.04137804790303642
2023-10-27 00:00:00,1748.2267445975772,100919.14784335357,0,WAITING (L:0 S:0),70.1605105423211,0.04307814165728469
2023-10-27 01:00:00,1765.4418677792012,100919.14784335357,0,WAITING (L:0 S:0),73.3600147358312,0.050803175300881215
2023-10-27 02:00:00,1762.0583090667117,100919.14784335357,0,WAITING (L:0 S:0),71.73202137172136,0.055158764353703024
2023-10-27 03:00:00,1777.6148452386449,100919.14784335357,0,WAITING (L:0 S:0),74.53059007695288,0.059525339809096335
2023-10-27 04:00:00,1794.4363749584973,100919.14784335357,0,WAITING (L:0 S:0),77.16334795642723,0.0665809829832356
2023-10-27 05:00:00,1790.2945522468194,100919.14784335357,0,WAITING (L:0 S:0),75.10475642770973,0.07053351119733213
2023-10-27 06:00:00,1786.6212810331428,100919.14784335357,0,WAITING (L:0 S:0),73.23861139230699,0.07438587662793412
2023-10-27 07:00:00,1769.987145907597,100919.14784335357,0,WAITING (L:0 S:0),65.3231378253513,0.07467855389835482
2023-10-27 08:00:00,1770.6479942386477,100919.14784335357,0,WAITING (L:0 S:0),65.4827475235838,0.07628395966889052
2023-10-27 09:00:00,1785.8189200448596,100919.14784335357,0,WAITING (L:0 S:0),69.00926711734803,0.07888533563143188
2023-10-27 10:00:00,1790.4333290237446,100919.14784335357,0,WAITING (L:0 S:0),70.012806871711,0.08107892972393493
2023-10-27 11:00:00,1801.5225250582469,100919.14784335357,0,WAITING (L:0 S:0),72.33156766431271,0.08175302340247333
2023-10-27 12:00:00,1792.0118828946604,100919.14784335357,0,WAITING (L:0 S:0),67.51005763423179,0.07759581166025291
2023-10-27 13:00:00,1824.7506747653329,100919.14784335357,0,WAITING (L:0 S:0),73.94784158343661,0.07897981667793916
2023-10-27 14:00:00,1824.577933821597,100919.14784335357,0,WAITING (L:0 S:0),73.86467639447616,0.07835724096926673
2023-10-27 15:00:00,1796.5888232363889,100919.14784335357,0,WAITING (L:0 S:0),61.74720801606838,0.0745081785957569
2023-10-27 16:00:00,1804.4449574152022,100919.14784335357,0,WAITING (L:0 S:0),63.554480824957004,0.06957793282203434
2023-10-27 17:00:00,1795.953953650623,100919.14784335357,0,WAITING (L:0 S:0),60.24170061151767,0.05879413021636912
2023-10-27 18:00:00,1812.5130344720205,100919.14784335357,0,WAITING (L:0 S:0),64.16470918515074,0.05016445778876571
2023-10-27 19:00:00,1812.379883505572,100919.14784335357,0,WAITING (L:0 S:0),64.10993075955152,0.04567164785636087
2023-10-27 20:00:00,1811.1012762928801,100919.14784335357,0,WAITING (L:0 S:0),63.54888438947475,0.040940807808879785
2023-10-27 21:00:00,1820.3141578014013,100919.14784335357,0,WAITING (L:0 S:0),65.8667792744113,0.04018791747574575
2023-10-27 22:00:00,1810.7534107138108,100919.14784335357,0,WAITING (L:0 S:0),61.496451627442475,0.036489119100192015
2023-10-27 23:00:00,1830.4020260816967,100919.14784335357,0,WAITING (L:0 S:0),66.42667631304701,0.037928106717097
2023-10-28 00:00:00,1826.125626581759,100919.14784335357,0,WAITING (L:0 S:0),64.49115864945477,0.03963385724433031
2023-10-28 01:00:00,1834.1572681714854,100919.14784335357,0,WAITING (L:0 S:0),66.46736818217242,0.041886396904524406
2023-10-28 02:00:00,1816.6753371946832,100919.14784335357,0,WAITING (L:0 S:1),58.79691860496921,0.041073825433073474
2023-10-28 03:00:00,1837.8927753686635,100919.14784335357,0,WAITING (L:0 S:0),64.19721259891229,0.03911609403665371
2023-10-28 04:00:00,1812.508346073688,100919.14784335357,0,WAITING (L:0 S:0),54.92256054740613,0.03330955387791568
2023-10-28 05:00:00,1839.0870113620176,100919.14784335357,0,WAITING (L:0 S:0),61.237181035181045,0.032879648550748694
2023-10-28 06:00:00,1845.8915463268227,100919.14784335357,0,WAITING (L:0 S:0),62.67861813765289,0.03370758706014473
2023-10-28 07:00:00,1835.3983719252817,100919.14784335357,0,WAITING (L:0 S:0),59.03302256358117,0.03370969974869369
2023-10-28 08:00:00,1820.8275571412983,100919.14784335357,0,WAITING (L:0 S:0),54.30929471760947,0.030614052574604766
2023-10-28 09:00:00,1806.7342977478634,100919.14784335357,0,WAITING (L:0 S:0),50.13091619204289,0.03128402133740017
2023-10-28 10:00:00,1823.6389983209972,100919.14784335357,0,WAITING (L:0 S:0),54.639046996949524,0.031251107235583886
2023-10-28 11:00:00,1813.2688667121715,100919.14784335357,0,WAITING (L:0 S:0),51.559844923194504,0.029107654710381632
2023-10-28 12:00:00,1792.855845813398,100919.14784335357,0,WAITING (L:0 S:0),46.05755297053469,0.031222888775435907
2023-10-28 13:00:00,1813.0614438830175,100919.14784335357,0,WAITING (L:0 S:0),51.56716515659744,0.028918050731337457
2023-10-28 14:00:00,1814.3580030634855,100919.14784335357,0,WAITING (L:1 S:0),51.90661922051546,0.028796582210114805
2023-10-28 15:00:00,1824.627161406322,100919.14784335357,0,WAITING (L:0 S:0),54.619540552094605,0.028496659813699733
2023-10-28 16:00:00,1839.1594166804687,100919.14784335357,0,WAITING (L:0 S:0),58.211957768333065,0.029200865005028522
2023-10-28 17:00:00,1820.1205854935927,100919.14784335357,0,WAITING (L:0 S:0),52.3635346697306,0.029205496208640738
2023-10-28 18:00:00,1816.6649115191483,100919.14784335357,0,WAITING (L:0 S:0),51.35500992554339,0.02871899901559452
2023-10-28 19:00:00,1826.376535745617,100919.14784335357,0,WAITING (L:0 S:0),54.034390576002274,0.028532708069433237
2023-10-28 20:00:00,1825.2187440307073,100919.14784335357,0,WAITING (L:0 S:0),53.654962516771334,0.028511474707204065
2023-10-28 21:00:00,1831.1369385721339,100919.14784335357,0,WAITING (L:0 S:0),55.37974647129628,0.028249605132350787
2023-10-28 22:00:00,1818.7335688945395,100919.14784335357,0,WAITING (L:0 S:0),51.08844264554803,0.02815326934663659
2023-10-28 23:00:00,1845.7411567832212,100919.14784335357,0,WAITING (L:0 S:0),58.60936614788914,0.029441318483375927
2023-10-29 00:00:00,1853.1675697913527,100919.14784335357,0,WAITING (L:0 S:0),60.411975000694426,0.032258557621644125
2023-10-29 01:00:00,1874.823351870539,100919.14784335357,0,WAITING (L:0 S:0),65.17487597247533,0.03991417459298417
2023-10-29 02:00:00,1878.7585495020762,100919.14784335357,0,WAITING (L:0 S:0),65.97594717394703,0.046474640077734934
2023-10-29 03:00:00,1846.422907144849,100919.14784335357,0,WAITING (L:0 S:1),54.817637931525994,0.04716596828140768
2023-10-29 04:00:00,1855.8743669177284,100919.14784335357,0,WAITING (L:0 S:0),57.101435469524375,0.04862676049335593
2023-10-29 05:00:00,1850.676044173989,100919.14784335357,0,WAITING (L:0 S:0),55.44156876939261,0.047784449160365096
2023-10-29 06:00:00,1854.7278352949843,100919.14784335357,0,WAITING (L:0 S:0),56.50290963173236,0.04857909307130769
2023-10-29 07:00:00,1865.322166203494,100919.14784335357,0,WAITING (L:0 S:0),59.23693767365717,0.049360795593140196
2023-10-29 08:00:00,1849.6535495534847,100919.14784335357,0,WAITING (L:0 S:0),53.84629676236964,0.04396636360367645
2023-10-29 09:00:00,1850.075106913817,100919.14784335357,0,WAITING (L:0 S:0),53.96766959014534,0.04186895051348435
2023-10-29 10:00:00,1867.8588505730618,100919.14784335357,0,WAITING (L:0 S:0),58.88031979433012,0.04106992185348321
2023-10-29 11:00:00,1900.3757492931577,100919.14784335357,0,WAITING (L:0 S:0),66.02092530146075,0.047661468667430325
2023-10-29 12:00:00,1886.4450947333273,100919.14784335357,0,WAITING (L:0 S:0),61.123784027963126,0.05069299301661033
2023-10-29 13:00:00,1894.9644189791225,100919.14784335357,0,WAITING (L:0 S:0),62.93449548668211,0.05228723785263103
2023-10-29 14:00:00,1904.3495080511948,100919.14784335357,0,WAITING (L:0 S:0),64.87535940888057,0.05364374853364227
2023-10-29 15:00:00,1895.668390080351,100919.14784335357,0,WAITING (L:0 S:0),61.65914768178712,0.05362403194171501
2023-10-29 16:00:00,1886.4433284463687,100919.14784335357,0,WAITING (L:0 S:0),58.34878935889456,0.05121697885872161
2023-10-29 17:00:00,1868.2793548458258,100919.14784335357,0,WAITING (L:0 S:0),52.3851428875983,0.04813454016486265
2023-10-29 18:00:00,1883.3784235258097,100919.14784335357,0,WAITING (L:0 S:0),56.376533201217406,0.0418279238452745
2023-10-29 19:00:00,1862.6691427069106,100919.14784335357,0,WAITING (L:0 S:0),50.1652130508713,0.04013334112490251
2023-10-29 20:00:00,1835.8775656329874,100919.14784335357,0,WAITING (L:0 S:0),43.48962995700654,0.0428141207820487
2023-10-29 21:00:00,1847.9532956206824,100919.14784335357,0,WAITING (L:0 S:0),46.91834059044658,0.044121474021409306
2023-10-29 22:00:00,1860.3823242132928,100919.14784335357,0,WAITING (L:0 S:0),50.26328033166395,0.044068679294223236
2023-10-29 23:00:00,1875.248217455903,100919.14784335357,0,WAITING (L:0 S:0),53.99721279629236,0.042713326223346476
2023-10-30 00:00:00,1880.256490265225,100919.14784335357,0,WAITING (L:0 S:0),55.217000224084465,0.0423606396134265
2023-10-30 01:00:00,1885.2022583837638,100919.14784335357,0,WAITING (L:0 S:0),56.44519305202576,0.04153981187198128
2023-10-30 02:00:00,1862.4541988941962,100919.14784335357,0,WAITING (L:0 S:0),49.69438193088418,0.04088509763066195
2023-10-30 03:00:00,1883.880295176775,100919.14784335357,0,WAITING (L:0 S:0),55.13691983440043,0.040972989676405655
2023-10-30 04:00:00,1887.4911479829775,100919.14784335357,0,WAITING (L:0 S:0),56.00085397521437,0.039480458463472236
2023-10-30 05:00:00,1903.309465114086,100919.14784335357,0,WAITING (L:1 S:0),59.66527855482582,0.03923033192743435
2023-10-30 06:00:00,1896.8921754064572,100919.14784335357,0,WAITING (L:0 S:0),57.57050245082462,0.03973027483640711
2023-10-30 07:00:00,1875.939390591265,100919.14784335357,0,WAITING (L:0 S:1),51.244388066887616,0.03846045610239898
2023-10-30 08:00:00,1877.333812145698,100919.14784335357,0,WAITING (L:0 S:0),51.62535895795218,0.03828489356220407
2023-10-30 09:00:00,1864.5483383210096,100919.14784335357,0,WAITING (L:0 S:0),47.92742854888563,0.0379118372455752
2023-10-30 10:00:00,1847.9362755861387,100919.14784335357,0,WAITING (L:0 S:0),43.561378748609854,0.03772753289275679
2023-10-30 11:00:00,1824.3984634267467,100919.14784335357,0,WAITING (L:0 S:0),38.24510186180236,0.042997551253541
2023-10-30 12:00:00,1815.2697875620568,100919.14784335357,0,WAITING (L:0 S:0),36.39021683336689,0.04969918076182461
2023-10-30 13:00:00,1807.725433159636,100919.14784335357,0,WAITING (L:0 S:0),34.88440245285668,0.05729688061068638
2023-10-30 14:00:00,1802.858395365745,100919.14784335357,0,WAITING (L:0 S:0),33.9095559891018,0.06350787963736519
2023-10-30 15:00:00,1802.257165220146,100919.14784335357,0,WAITING (L:0 S:0),33.783959876449316,0.06936072236941987
2023-10-30 16:00:00,1788.0657631896206,100919.14784335357,0,WAITING (L:0 S:0),30.876881355139556,0.07646178926217824
2023-10-30 17:00:00,1769.0764415403848,100919.14784335357,0,WAITING (L:0 S:0),27.470581380191902,0.08704944301232341
2023-10-30 18:00:00,1773.6856104190135,100919.14784335357,0,WAITING (L:0 S:0),29.50347669535506,0.09463180462927454
2023-10-30 19:00:00,1758.9893113481062,100919.14784335357,0,WAITING (L:0 S:0),26.91325417157715,0.10258911456437117
2023-10-30 20:00:00,1757.8060673774135,100919.14784335357,0,WAITING (L:0 S:0),26.709930641293205,0.10823941854167303
2023-10-30 21:00:00,1767.3432883798832,100919.14784335357,0,WAITING (L:0 S:0),31.220317811755923,0.10995677609324411
2023-10-30 22:00:00,1761.6642523762428,100919.14784335357,0,WAITING (L:0 S:0),30.035002691071636,0.11340741610072402
2023-10-30 23:00:00,1766.1186178742062,100919.14784335357,0,WAITING (L:0 S:0),32.20902645409847,0.11254911558014154
2023-10-31 00:00:00,1754.698475798886,100919.14784335357,0,WAITING (L:0 S:0),29.664047401588913,0.11083472831226822
2023-10-31 01:00:00,1758.8000766797766,100919.14784335357,0,WAITING (L:0 S:0),31.74986675013,0.10294098809830225
2023-10-31 02:00:00,1751.939997399113,100919.14784335357,0,WAITING (L:0 S:0),30.139954057203138,0.09397459294156955
2023-10-31 03:00:00,1737.2986267203232,100919.14784335357,0,WAITING (L:0 S:0),26.993918451254764,0.08886036754693243
2023-10-31 04:00:00,1747.884989092317,100919.14784335357,0,WAITING (L:0 S:0),32.481646648520396,0.07835291124093757
2023-10-31 05:00:00,1761.3277993489762,100919.14784335357,0,WAITING (L:0 S:0),38.775108107331945,0.06619389681154327
2023-10-31 06:00:00,1738.8201502621187,100919.14784335357,0,WAITING (L:0 S:0),33.19585192079782,0.05775038372856927
2023-10-31 07:00:00,1726.4296859613773,100919.14784335357,0,WAITING (L:0 S:0),30.58670735519867,0.05531574886441499
2023-10-31 08:00:00,1745.4531956681947,100919.14784335357,0,WAITING (L:0 S:0),38.57000873485268,0.050162369391262805
2023-10-31 09:00:00,1732.367410019703,100919.14784335357,0,WAITING (L:0 S:0),35.54188140143867,0.046888907955920454
2023-10-31 10:00:00,1720.810701557891,100919.14784335357,0,WAITING (L:0 S:0),33.07238207716343,0.04517954870366692
2023-10-31 11:00:00,1719.851153620786,100919.14784335357,0,WAITING (L:0 S:0),32.86817943858424,0.04160519618507732
2023-10-31 12:00:00,1702.1702311859046,100919.14784335357,0,WAITING (L:0 S:0),29.280620277470753,0.0442725353703848
2023-10-31 13:00:00,1708.1578193929483,100919.14784335357,0,WAITING (L:0 S:0),31.987948952759325,0.04710931712147422
2023-10-31 14:00:00,1717.577010897646,100919.14784335357,0,WAITING (L:0 S:0),36.1302722475226,0.04636841403990114
2023-10-31 15:00:00,1709.9308274856035,100919.14784335357,0,WAITING (L:0 S:0),34.30378785727392,0.048191259331119514
2023-10-31 16:00:00,1691.5729077027395,100919.14784335357,0,WAITING (L:0 S:0),30.338277487129748,0.0530245761655608
2023-10-31 17:00:00,1657.5968929558805,100919.14784335357,0,WAITING (L:0 S:0),24.657160567082546,0.06413329164866755
2023-10-31 18:00:00,1691.2201450048562,100919.14784335357,0,WAITING (L:0 S:0),37.191782502038684,0.06497823171473027
2023-10-31 19:00:00,1709.3790861371256,100919.14784335357,0,WAITING (L:0 S:0),42.733046298006755,0.06200798394092912
2023-10-31 20:00:00,1717.4947030512487,100919.14784335357,0,WAITING (L:0 S:0),45.065707129640096,0.0598465058443606
2023-10-31 21:00:00,1716.7222374822807,100919.14784335357,0,WAITING (L:0 S:0),44.878325747689736,0.05652427936948657
2023-10-31 22:00:00,1715.6446297044617,100919.14784335357,0,WAITING (L:0 S:0),44.599727281825935,0.05386634609808991
2023-10-31 23:00:00,1738.8539719854848,100919.14784335357,0,WAITING (L:0 S:0),51.572716331617926,0.054025481365690096
2023-11-01 00:00:00,1724.5100124755204,100919.14784335357,0,WAITING (L:0 S:0),47.58632315539545,0.0517511997799077
2023-11-01 01:00:00,1764.6333139652852,100919.14784335357,0,WAITING (L:0 S:0),57.48569249474637,0.052571311150897644
