,datetime,price,signal,action,position,equity,drawdown
2487,2023-04-15 21:00:00,7053.611618461513,1,Posição mantida,1,99778.12462120528,-0.4167655956712639
2488,2023-04-15 22:00:00,7050.77013103955,1,Posição mantida,1,99774.1855869028,-0.42069693611046677
2489,2023-04-15 23:00:00,7231.127680593719,1,Posição mantida,1,100024.20765946773,-0.17116321563804146
2490,2023-04-16 00:00:00,7268.1515308104,1,Posição mantida,1,100075.53226322505,-0.11993886094028403
2491,2023-04-16 01:00:00,7291.832815323338,1,Posição mantida,1,100108.36063026353,-0.0871746154474402
2492,2023-04-16 02:00:00,7414.098121850262,1,LONG: 7414.10 | Stop: 7176.81 | Target: 7562.38,1,100000.0,-0.19532359183580433
2493,2023-04-16 03:00:00,7309.002255072633,1,Posição mantida,1,99858.2486162843,-0.33679810165735596
2494,2023-04-16 04:00:00,7071.588397439768,-1,SHORT: 7071.59 | Stop: 7348.69 | Target: 6930.16,-1,100000.0,-0.19532359183580433
2495,2023-04-16 05:00:00,7094.737222436463,-1,Posição mantida,-1,99967.26502774812,-0.22799462496410025
2496,2023-04-16 06:00:00,7006.365989113377,-1,Posição mantida,-1,100092.23162415675,-0.10327211780016982
2497,2023-04-16 07:00:00,6961.553813062348,-1,Posição mantida,-1,100155.60094591657,-0.0400265712757338
2498,2023-04-16 08:00:00,6984.5939443553525,-1,Posição mantida,-1,100123.01967845854,-0.07254419983189207
2499,2023-04-16 09:00:00,7030.300205169329,-1,Posição mantida,-1,100058.38602298373,-0.13705161052929615
2500,2023-04-16 10:00:00,7112.783943526102,-1,Posição mantida,-1,99941.74498886098,-0.2534648171946388
2501,2023-04-16 11:00:00,7106.050865304673,-1,Posição mantida,-1,99951.26629842118,-0.24396210499826768
2502,2023-04-16 12:00:00,7107.9461057747685,-1,Posição mantida,-1,99948.58622095686,-0.24663694763902017
2503,2023-04-16 13:00:00,7156.514359721155,-1,Posição mantida,-1,99879.9053939393,-0.31518362479834033
2504,2023-04-16 14:00:00,7231.092326423134,-1,Posição mantida,-1,99774.44398624628,-0.42043904148186384
2505,2023-04-16 15:00:00,7182.5502952785155,-1,Posição mantida,-1,99843.08773135196,-0.3519293738046904
2506,2023-04-16 16:00:00,7178.851834294634,-1,Posição mantida,-1,99848.31775999053,-0.34670956064590874
2507,2023-04-16 17:00:00,7268.760221951069,-1,Posição mantida,-1,99721.1774591085,-0.4736015265255895
2508,2023-04-16 18:00:00,7366.147057804461,1,LONG: 7366.15 | Stop: 7133.71 | Target: 7513.47,1,100000.0,-0.19532359183580433
2509,2023-04-16 19:00:00,7435.995970134707,1,Posição mantida,1,100094.82421648946,-0.10068458941191988
2510,2023-04-16 20:00:00,7414.604204852215,1,Posição mantida,1,100065.7835726975,-0.12966850997533233
2511,2023-04-16 21:00:00,7465.979071029738,1,Posição mantida,1,100135.5281294846,-0.060060180761655216
2512,2023-04-16 22:00:00,7548.85890137368,1,LONG: 7548.86 | Stop: 7326.02 | Target: 7699.84,1,100000.0,-0.19532359183580433
2513,2023-04-16 23:00:00,7582.611522102259,1,Posição mantida,1,100044.71221567334,-0.15069870966810836
2514,2023-04-17 00:00:00,7680.762896843174,1,Posição mantida,1,100174.73368782332,-0.020931200127689814
2515,2023-04-17 01:00:00,7689.746046543232,1,Posição mantida,1,100186.6336979009,-0.009054433577213805
2516,2023-04-17 02:00:00,7749.720630184392,1,LONG: 7749.72 | Stop: 7532.61 | Target: 7904.72,1,100000.0,-0.19532359183580433
2517,2023-04-17 03:00:00,7664.31548724963,1,Posição mantida,1,99889.79584295966,-0.3053124941582588
2518,2023-04-17 04:00:00,7625.431455217136,1,Posição mantida,1,99839.62108971624,-0.3553892442714528
2519,2023-04-17 05:00:00,7696.603932963452,1,Posição mantida,1,99931.45985545072,-0.26372986131289655
2520,2023-04-17 06:00:00,7744.156076495294,1,Posição mantida,1,99992.8196718893,-0.19345297756587457
2521,2023-04-17 07:00:00,7783.297164869191,1,Posição mantida,1,100043.32612269148,-0.14304061322347097
2522,2023-04-17 08:00:00,7874.225455884477,1,Posição mantida,1,100160.65717932483,-0.025928127952083616
2523,2023-04-17 09:00:00,7849.492098251154,1,Posição mantida,1,100128.74201900668,-0.05778383478657856
2524,2023-04-17 10:00:00,7949.30416720014,1,LONG: 7949.30 | Stop: 7731.07 | Target: 8108.29,1,100000.0,-0.18628602540302427
2525,2023-04-17 11:00:00,8038.2168241332465,1,Posição mantida,1,100111.84960980607,-0.0746447757894894
2526,2023-04-17 12:00:00,8199.508915040582,1,LONG: 8199.51 | Stop: 7944.52 | Target: 8363.50,1,100000.0,-0.18628602540302427
2527,2023-04-17 13:00:00,8297.150845549213,1,Posição mantida,1,100119.08265668145,-0.06742520306965015
2528,2023-04-17 14:00:00,8315.576662222285,1,Posição mantida,1,100141.55451062294,-0.0449952110517023
2529,2023-04-17 15:00:00,8344.86049677771,1,Posição mantida,1,100177.2686428458,-0.009347609266271163
2530,2023-04-17 16:00:00,8461.948536153,1,LONG: 8461.95 | Stop: 8212.46 | Target: 8631.19,1,100000.0,-0.18628602540302427
2531,2023-04-17 17:00:00,8512.07774908575,1,Posição mantida,1,100059.24074427843,-0.12715563835252822
2532,2023-04-17 18:00:00,8441.090712154088,1,Posição mantida,1,99975.35103893648,-0.21088906889667394
2533,2023-04-17 19:00:00,8506.815312539464,1,Posição mantida,1,100053.02180247821,-0.13336299513325
2534,2023-04-17 20:00:00,8526.10448395699,1,Posição mantida,1,100075.81699124012,-0.11061027062246481
2535,2023-04-17 21:00:00,8446.974412017054,1,Posição mantida,1,99982.304165439,-0.20394889509716238
2536,2023-04-17 22:00:00,8505.939071246261,1,Posição mantida,1,100051.98629477042,-0.13439657383488227
2537,2023-04-17 23:00:00,8411.986607633871,1,Posição mantida,1,99940.95694590239,-0.2452190905418778
2538,2023-04-18 00:00:00,8342.511773030601,1,Posição mantida,1,99858.8543021597,-0.32716878853279047
2539,2023-04-18 01:00:00,8521.955103826958,1,Posição mantida,1,100070.91341600292,-0.11550471118425291
2540,2023-04-18 02:00:00,8535.433461009876,1,Posição mantida,1,100086.84161164881,-0.09960618754095288
2541,2023-04-18 03:00:00,8573.17657362972,1,Posição mantida,1,100131.4449467537,-0.055085942216219715
2542,2023-04-18 04:00:00,8535.930230637503,1,Posição mantida,1,100087.42867457586,-0.099020218230096
2543,2023-04-18 05:00:00,8499.442282072658,1,Posição mantida,1,100044.30864328644,-0.14205992292707603
2544,2023-04-18 06:00:00,8472.699402844342,1,Posição mantida,1,100012.70495400132,-0.17360473895553769
2545,2023-04-18 07:00:00,8442.72678070949,1,Posição mantida,1,99977.28448080087,-0.20895922876429182
2546,2023-04-18 08:00:00,8492.969812196783,1,Posição mantida,1,100036.65973139786,-0.14969458596171237
2547,2023-04-18 09:00:00,8425.926764564823,1,Posição mantida,1,99957.43087843861,-0.22877584663981007
2548,2023-04-18 10:00:00,8468.341271853977,1,Posição mantida,1,100007.55468515752,-0.17874541356821594
2549,2023-04-18 11:00:00,8501.783048289244,1,Posição mantida,1,100047.07486929996,-0.13929885000604453
2550,2023-04-18 12:00:00,8614.030074697534,1,Posição mantida,1,100179.72401734043,-0.00689680879119443
2551,2023-04-18 13:00:00,8559.753400605623,1,Posição mantida,1,100115.58196558956,-0.0709193728632426
2552,2023-04-18 14:00:00,8461.071549635119,1,Posição mantida,1,99998.96361161482,-0.18732048314147612
2553,2023-04-18 15:00:00,8324.335262981098,1,Posição mantida,1,99837.37401310826,-0.34860906280751164
2554,2023-04-18 16:00:00,8304.32090920386,1,Posição mantida,1,99813.72183218121,-0.37221718302679047
2555,2023-04-18 17:00:00,8346.312655446716,1,Posição mantida,1,99863.34603642147,-0.32268542174424836
2556,2023-04-18 18:00:00,8414.656063478162,1,Posição mantida,1,99944.11160446936,-0.24207030866296605
2557,2023-04-18 19:00:00,8417.580528915569,1,Posição mantida,1,99947.56762340509,-0.23862072780754967
2558,2023-04-18 20:00:00,8428.694716498512,1,Posição mantida,1,99960.70193583379,-0.22551088276744302
2559,2023-04-18 21:00:00,8354.248606315063,1,Posição mantida,1,99872.72443293905,-0.3133244958687849
2560,2023-04-18 22:00:00,8214.47571281645,1,Posição mantida,1,99707.54629116539,-0.478194933847304
2561,2023-04-18 23:00:00,8259.651895645951,1,Posição mantida,1,99760.9337380832,-0.4249069402824196
2562,2023-04-19 00:00:00,8413.244429274653,1,Posição mantida,1,99942.44339034885,-0.243735415133695
2563,2023-04-19 01:00:00,8469.93896183703,1,Posição mantida,1,100009.44277272532,-0.17686084324370158
2564,2023-04-19 02:00:00,8590.305806453198,1,Posição mantida,1,100151.6876045178,-0.03488099369470265
2565,2023-04-19 03:00:00,8502.887339501352,1,Posição mantida,1,100048.37987748737,-0.1379962728665182
2566,2023-04-19 04:00:00,8496.905460230862,1,Posição mantida,1,100041.31072639891,-0.13816497529735844
2567,2023-04-19 05:00:00,8427.638048615489,1,Posição mantida,1,99959.45320703508,-0.21987564097023993
2568,2023-04-19 06:00:00,8434.59607579134,1,Posição mantida,1,99967.67593156021,-0.21166766814361915
2569,2023-04-19 07:00:00,8251.923252951055,1,Posição mantida,1,99751.80033026125,-0.4271559851822995
2570,2023-04-19 08:00:00,8161.370769329512,-1,SHORT: 8161.37 | Stop: 8420.45 | Target: 7998.14,-1,100000.0,-0.17940158959643268
2571,2023-04-19 09:00:00,8255.74957435757,-1,Posição mantida,-1,99884.359125819,-0.29483500221092973
2572,2023-04-19 10:00:00,8406.558652287022,-1,Posição mantida,-1,99699.57512054357,-0.47928750204357834
2573,2023-04-19 11:00:00,8360.25753168883,-1,Posição mantida,-1,99756.30715969094,-0.4226572410762425
2574,2023-04-19 12:00:00,8396.587949586998,-1,Posição mantida,-1,99711.7920666692,-0.46709247331350073
2575,2023-04-19 13:00:00,8344.065666815406,-1,Posição mantida,-1,99776.1467985593,-0.4028531948353811
2576,2023-04-19 14:00:00,8383.9551603174,-1,Posição mantida,-1,99727.2708258466,-0.45164148327610737
2577,2023-04-19 15:00:00,8524.39353144005,1,LONG: 8524.39 | Stop: 8224.49 | Target: 8694.88,1,100000.0,-0.17940158959643268
2578,2023-04-19 16:00:00,8413.79420473171,1,Posição mantida,1,99870.25548937831,-0.30891333650365427
2579,2023-04-19 17:00:00,8411.275649641047,1,Posição mantida,1,99867.30096237134,-0.3118625630422035
2580,2023-04-19 18:00:00,8321.266643538327,1,Posição mantida,1,99761.71103885275,-0.41726305655955087
2581,2023-04-19 19:00:00,8245.409462094469,1,Posição mantida,1,99672.72267720089,-0.5060917716760552
2582,2023-04-19 20:00:00,8228.072263483095,1,Posição mantida,1,99652.38434046475,-0.5263936211127916
2583,2023-04-19 21:00:00,8323.51496149925,1,Posição mantida,1,99764.3485496066,-0.41463027754192117
2584,2023-04-19 22:00:00,8190.139153370475,-1,SHORT: 8190.14 | Stop: 8471.18 | Target: 8026.34,-1,100000.0,-0.17940158959643268
2585,2023-04-19 23:00:00,8255.20647386293,-1,Posição mantida,-1,99920.55407206887,-0.2587049902699814
2586,2023-04-20 00:00:00,8269.033391221827,-1,Posição mantida,-1,99903.67167593376,-0.2755570991180684
2587,2023-04-20 01:00:00,8266.094758120644,-1,Posição mantida,-1,99907.25968957572,-0.2719755224296188
2588,2023-04-20 02:00:00,8100.407085744902,-1,Posição mantida,-1,100109.56110262015,-0.07003704133596124
2589,2023-04-20 03:00:00,8176.959906365953,-1,Posição mantida,-1,100016.0916032777,-0.1633388549108022
2590,2023-04-20 04:00:00,8156.903779039887,-1,Posição mantida,-1,100040.57974316213,-0.13889464713858746
2591,2023-04-20 05:00:00,8180.392885207602,-1,Posição mantida,-1,100011.90000313836,-0.16752293525286283
2592,2023-04-20 06:00:00,8118.296552776668,-1,Posição mantida,-1,100087.71841265266,-0.0918405451704449
2593,2023-04-20 07:00:00,8109.711050790476,-1,Posição mantida,-1,100098.20114295237,-0.0813766210555211
2594,2023-04-20 08:00:00,8149.386456664713,-1,Posição mantida,-1,100049.75824701219,-0.1297326096703427
2595,2023-04-20 09:00:00,8027.071322448454,-1,Posição mantida,-1,100199.10263777987,0.019343854886331658
2596,2023-04-20 10:00:00,7928.834650624331,-1,SHORT: 7928.83 | Stop: 8171.87 | Target: 7770.26,-1,100000.0,-0.198707006887703
2597,2023-04-20 11:00:00,7856.2637480358635,-1,Posição mantida,-1,100091.52782948091,-0.10736104961722336
2598,2023-04-20 12:00:00,7829.829703132846,-1,Posição mantida,-1,100124.86695946382,-0.07408816682162572
2599,2023-04-20 13:00:00,7921.169414988444,-1,Posição mantida,-1,100009.66754381148,-0.18905867316317412
2600,2023-04-20 14:00:00,7861.259466805879,-1,Posição mantida,-1,100085.22713210211,-0.11364922706884856
2601,2023-04-20 15:00:00,7934.839775643206,-1,Posição mantida,-1,99992.42621988793,-0.2062657373680044
2602,2023-04-20 16:00:00,8012.436628870241,-1,Posição mantida,-1,99894.55956400941,-0.3039379253438861
2603,2023-04-20 17:00:00,7974.378415702786,-1,Posição mantida,-1,99942.5593203979,-0.2560335478346364
2604,2023-04-20 18:00:00,7995.013539445752,-1,Posição mantida,-1,99916.53390222204,-0.28200725168099916
2605,2023-04-20 19:00:00,7906.663462254641,-1,Posição mantida,-1,100027.96273266707,-0.17079983812975544
2606,2023-04-20 20:00:00,7687.324307828202,-1,SHORT: 7687.32 | Stop: 7963.04 | Target: 7533.58,-1,100000.0,-0.198707006887703
2607,2023-04-20 21:00:00,7577.312598914921,-1,Posição mantida,-1,100143.10793262781,-0.05588343974943433
2608,2023-04-20 22:00:00,7632.128093060806,-1,Posição mantida,-1,100071.80159514175,-0.12704808654655939
2609,2023-04-20 23:00:00,7682.294287221853,-1,Posição mantida,-1,100006.54326577744,-0.19217674303784574
2610,2023-04-21 00:00:00,7616.494972861051,-1,Posição mantida,-1,100092.13782602487,-0.10675226517913362
2611,2023-04-21 01:00:00,7703.238930633693,-1,Posição mantida,-1,99979.29757849648,-0.21936829122909995
2612,2023-04-21 02:00:00,7757.252932023277,-1,Posição mantida,-1,99909.03385704196,-0.2894923937457945
2613,2023-04-21 03:00:00,7891.711902752413,-1,Posição mantida,-1,99734.12388141856,-0.46405481099187706
2614,2023-04-21 04:00:00,7992.540667869882,0,Aguardando momentum,0,100000.0,-0.198707006887703
2615,2023-04-21 05:00:00,7949.672915222903,0,Aguardando momentum,0,100000.0,-0.198707006887703
2616,2023-04-21 06:00:00,7956.485920535672,1,LONG: 7956.49 | Stop: 7695.98 | Target: 8115.62,1,100000.0,-0.198707006887703
2617,2023-04-21 07:00:00,7950.7255944871395,1,Posição mantida,1,99992.76021335793,-0.20593240756642664
2618,2023-04-21 08:00:00,8047.438890413891,1,Posição mantida,1,100114.31299041637,-0.08462116439307797
2619,2023-04-21 09:00:00,8153.449367327168,1,LONG: 8153.45 | Stop: 7903.82 | Target: 8316.52,1,100000.0,-0.198707006887703
2620,2023-04-21 10:00:00,8156.8303761342595,1,Posição mantida,1,100004.14672202496,-0.19456852468996125
2621,2023-04-21 11:00:00,8323.567496021156,1,LONG: 8323.57 | Stop: 8060.63 | Target: 8490.04,1,100000.0,-0.198707006887703
2622,2023-04-21 12:00:00,8275.614356890235,1,Posição mantida,1,99942.38871835443,-0.25620381087988703
2623,2023-04-21 13:00:00,8209.653995230892,1,Posição mantida,1,99863.14341675643,-0.3352916465109816
2624,2023-04-21 14:00:00,8086.277820607761,1,Posição mantida,1,99714.91830212607,-0.4832222274526043
2625,2023-04-21 15:00:00,8142.42122872882,1,Posição mantida,1,99782.36943788955,-0.41590512182211514
2626,2023-04-21 16:00:00,8030.129152914264,0,Aguardando momentum,0,100000.0,-0.198707006887703
2627,2023-04-21 17:00:00,8101.64707649966,0,Aguardando momentum,0,100000.0,-0.198707006887703
2628,2023-04-21 18:00:00,8219.117291115657,0,Aguardando momentum,0,100000.0,-0.198707006887703
2629,2023-04-21 19:00:00,8299.66354767588,1,LONG: 8299.66 | Stop: 8026.97 | Target: 8465.66,1,100000.0,-0.198707006887703
2630,2023-04-21 20:00:00,8335.129243521524,1,Posição mantida,1,100042.73148621256,-0.15606043113239057
2631,2023-04-21 21:00:00,8327.274246082256,1,Posição mantida,1,100033.26725022981,-0.16550586101510023
2632,2023-04-21 22:00:00,8284.76658491615,1,Posição mantida,1,99982.05112451347,-0.2166202167009843
2633,2023-04-21 23:00:00,8384.742281504643,1,Posição mantida,1,100102.50865392319,-0.09640204484252944
2634,2023-04-22 00:00:00,8581.542876779136,1,LONG: 8581.54 | Stop: 8309.09 | Target: 8753.17,1,100000.0,-0.198707006887703
2635,2023-04-22 01:00:00,8575.740591976079,1,Posição mantida,1,99993.23864614281,-0.20545492546101782
2636,2023-04-22 02:00:00,8617.27853472041,1,Posição mantida,1,100041.64246273006,-0.15714729064892974
2637,2023-04-22 03:00:00,8652.93939214223,1,Posição mantida,1,100083.19776104165,-0.11567456562681577
2638,2023-04-22 04:00:00,8700.540017047151,1,Posição mantida,1,100138.66637034467,-0.0603161763371063
2639,2023-04-22 05:00:00,8733.90421296417,1,Posição mantida,1,100177.54538825099,-0.021514413763573617
2640,2023-04-22 06:00:00,8809.329884658237,1,LONG: 8809.33 | Stop: 8555.62 | Target: 8985.52,1,100000.0,-0.198707006887703
2641,2023-04-22 07:00:00,8863.043497361192,1,Posição mantida,1,100060.9735512306,-0.13785461437573948
2642,2023-04-22 08:00:00,8941.233121402189,1,Posição mantida,1,100149.73129451499,-0.04927323894641823
2643,2023-04-22 09:00:00,8985.52211227458,0,Aguardando momentum,0,100000.0,-0.198707006887703
2644,2023-04-22 10:00:00,8942.251812128847,1,LONG: 8942.25 | Stop: 8693.14 | Target: 9121.10,1,100000.0,-0.198707006887703
2645,2023-04-22 11:00:00,9165.508288448473,1,LONG: 9165.51 | Stop: 8898.08 | Target: 9348.82,1,100000.0,-0.198707006887703
2646,2023-04-22 12:00:00,9367.107860015225,1,LONG: 9367.11 | Stop: 9056.58 | Target: 9554.45,1,100000.0,-0.177230723275251
2647,2023-04-22 13:00:00,9459.102929932558,1,Posição mantida,1,100098.21075116475,-0.07919403173512611
2648,2023-04-22 14:00:00,9534.343093573441,1,Posição mantida,1,100178.53454455466,0.000987403214794059
2649,2023-04-22 15:00:00,9542.26182909704,1,Posição mantida,1,100186.98831240054,0.00843870184797673
2650,2023-04-22 16:00:00,9579.205780949102,1,LONG: 9579.21 | Stop: 9290.92 | Target: 9770.79,1,100000.0,-0.18663931868825176
2651,2023-04-22 17:00:00,9640.449839948546,1,Posição mantida,1,100063.93438078264,-0.12282426459831486
2652,2023-04-22 18:00:00,9722.50824045254,1,Posição mantida,1,100149.59743300268,-0.037321093315302874
2653,2023-04-22 19:00:00,9694.574955703323,1,Posição mantida,1,100120.43709822338,-0.06642700344444244
2654,2023-04-22 20:00:00,9741.886865849716,1,Posição mantida,1,100169.82732036528,-0.017128962876649154
2655,2023-04-22 21:00:00,9715.015607360205,1,Posição mantida,1,100141.77566440967,-0.04512826341270548
2656,2023-04-22 22:00:00,9776.961280862362,1,LONG: 9776.96 | Stop: 9516.42 | Target: 9972.50,1,100000.0,-0.18663931868825176
2657,2023-04-22 23:00:00,9726.046115099718,1,Posição mantida,1,99947.9233226971,-0.2386188004354408
2658,2023-04-23 00:00:00,9877.236769824138,1,Posição mantida,1,100102.56304191166,-0.08426769973923744
2659,2023-04-23 01:00:00,9946.33785373874,1,Posição mantida,1,100173.24050695375,-0.01372214663637331
2660,2023-04-23 02:00:00,10054.770197923863,1,LONG: 10054.77 | Stop: 9770.41 | Target: 10255.87,1,100000.0,-0.18663931868825176
2661,2023-04-23 03:00:00,9875.088720312762,1,Posição mantida,1,99821.29728071936,-0.36500850843115074
2662,2023-04-23 04:00:00,9882.51522589383,1,Posição mantida,1,99828.68333274727,-0.35763624168042135
2663,2023-04-23 05:00:00,9776.80479310452,1,Posição mantida,1,99723.54872428936,-0.46257462762140267
2664,2023-04-23 06:00:00,9676.52478810494,0,Aguardando momentum,0,100000.0,-0.18663931868825176
2665,2023-04-23 07:00:00,9797.573645966922,1,LONG: 9797.57 | Stop: 9509.91 | Target: 9993.53,1,100000.0,-0.18663931868825176
2666,2023-04-23 08:00:00,9825.210329380516,1,Posição mantida,1,100028.2076812201,-0.1584842840922011
2667,2023-04-23 09:00:00,9984.914412155753,1,Posição mantida,1,100191.21138861349,0.004215194292275959
2668,2023-04-23 10:00:00,10133.183583735028,1,LONG: 10133.18 | Stop: 9796.71 | Target: 10335.85,1,100000.0,-0.19084646843108338
2669,2023-04-23 11:00:00,9943.262114190373,1,Posição mantida,1,99812.57472740403,-0.3779140465133535
2670,2023-04-23 12:00:00,9926.964258202268,1,Posição mantida,1,99796.49107920658,-0.3939669996362285
2671,2023-04-23 13:00:00,9956.424887633111,1,Posição mantida,1,99825.56449842117,-0.36494906601546157
2672,2023-04-23 14:00:00,10049.63192174028,1,Posição mantida,1,99917.54648348733,-0.27314262531939437
2673,2023-04-23 15:00:00,10027.18320888983,1,Posição mantida,1,99895.39282105246,-0.2952540082718757
2674,2023-04-23 16:00:00,9890.837162977816,1,Posição mantida,1,99760.83881363187,-0.42955122412117386
2675,2023-04-23 17:00:00,9875.08541761456,1,Posição mantida,1,99745.29409835745,-0.44506627285546124
2676,2023-04-23 18:00:00,9996.774288507928,1,Posição mantida,1,99865.38357456974,-0.32520598316747823
2677,2023-04-23 19:00:00,10092.783650666835,1,Posição mantida,1,99960.13105581839,-0.23063932414072158
2678,2023-04-23 20:00:00,10070.376969494931,1,Posição mantida,1,99938.01887262665,-0.2527093070117479
2679,2023-04-23 21:00:00,10007.343606181852,1,Posição mantida,1,99875.81397641392,-0.3147954873768648
2680,2023-04-23 22:00:00,10070.181929738726,1,Posição mantida,1,99937.82639633863,-0.25290141596557225
2681,2023-04-23 23:00:00,10100.273009999533,1,Posição mantida,1,99967.52198017183,-0.223262505105391
2682,2023-04-24 00:00:00,9985.758547647416,1,Posição mantida,1,99854.51261701777,-0.33605619388088076
2683,2023-04-24 01:00:00,9890.364725357591,1,Posição mantida,1,99760.37258540624,-0.43001656256670256
2684,2023-04-24 02:00:00,9940.487678254407,1,Posição mantida,1,99809.83675674254,-0.3806467918545277
2685,2023-04-24 03:00:00,10042.471128390247,1,Posição mantida,1,99910.47980667163,-0.2801958156319514
2686,2023-04-24 04:00:00,9925.144411747224,1,Posição mantida,1,99794.69515155954,-0.39575949981877406
2687,2023-04-24 05:00:00,9939.85067021342,1,Posição mantida,1,99809.20812109638,-0.3812742277717619
2688,2023-04-24 06:00:00,9979.521283271059,1,Posição mantida,1,99848.35733094718,-0.34219973280537835
2689,2023-04-24 07:00:00,10027.140980899256,1,Posição mantida,1,99895.3511480775,-0.29529560171543057
2690,2023-04-24 08:00:00,10082.335488013356,1,Posição mantida,1,99949.82021661653,-0.24093048547010132
2691,2023-04-24 09:00:00,9989.83269248672,1,Posição mantida,1,99858.5332141042,-0.3320432699619965
2692,2023-04-24 10:00:00,10209.682976029895,1,Posição mantida,1,100075.49393698704,-0.11549660895666194
2693,2023-04-24 11:00:00,10129.93447713247,1,Posição mantida,1,99996.79359741614,-0.19404675170885108
2694,2023-04-24 12:00:00,10240.78935332145,1,Posição mantida,1,100106.19147348632,-0.08485765762168301
2695,2023-04-24 13:00:00,10152.542673003214,1,Posição mantida,1,100019.10464673635,-0.1717782822383374
2696,2023-04-24 14:00:00,10213.799724768116,1,Posição mantida,1,100079.5565780161,-0.11144172133453396
2697,2023-04-24 15:00:00,10194.87329657137,1,Posição mantida,1,100060.87890575215,-0.13008374792058097
2698,2023-04-24 16:00:00,10085.60725283434,1,Posição mantida,1,99953.0489796148,-0.23770788445198276
2699,2023-04-24 17:00:00,9980.252196789199,1,Posição mantida,1,99849.07863784161,-0.3414798024996873
2700,2023-04-24 18:00:00,10054.288608400395,1,Posição mantida,1,99922.14196586622,-0.2685559132563294
2701,2023-04-24 19:00:00,9995.777909062694,1,Posição mantida,1,99864.40029084947,-0.32618739032549365
2702,2023-04-24 20:00:00,9883.575162213014,1,Posição mantida,1,99753.67225960194,-0.4367041010358286
2703,2023-04-24 21:00:00,9830.832101771608,1,Posição mantida,1,99701.62241760947,-0.48865460774303177
2704,2023-04-24 22:00:00,9856.287823274186,1,Posição mantida,1,99726.74356664643,-0.4635814015318375
2705,2023-04-24 23:00:00,9786.654117071075,-1,SHORT: 9786.65 | Stop: 10083.37 | Target: 9590.92,-1,100000.0,-0.19084646843108338
2706,2023-04-25 00:00:00,9796.462015837838,-1,Posição mantida,-1,99989.97829222384,-0.20084905013187876
2707,2023-04-25 01:00:00,9941.998946034835,-1,Posição mantida,-1,99841.26870419095,-0.3492748311677848
2708,2023-04-25 02:00:00,10093.765887928132,1,LONG: 10093.77 | Stop: 9789.24 | Target: 10295.64,1,100000.0,-0.19084646843108338
2709,2023-04-25 03:00:00,10009.411629967699,1,Posição mantida,1,99916.42934966293,-0.27425762713334495
2710,2023-04-25 04:00:00,9920.496517602596,1,Posição mantida,1,99828.34021291026,-0.36217864887944484
2711,2023-04-25 05:00:00,9828.627338567805,1,Posição mantida,1,99737.32445124627,-0.45302071017658513
2712,2023-04-25 06:00:00,9815.499707359902,1,Posição mantida,1,99724.31876897301,-0.4660015715645299
2713,2023-04-25 07:00:00,9776.289087174111,-1,SHORT: 9776.29 | Stop: 10072.70 | Target: 9580.76,-1,100000.0,-0.19084646843108338
2714,2023-04-25 08:00:00,9821.834850507588,-1,Posição mantida,-1,99953.41201254653,-0.23734554435578836
2715,2023-04-25 09:00:00,9622.99156746666,-1,Posição mantida,-1,100156.80542825659,-0.034340297796633015
2716,2023-04-25 10:00:00,9816.299381699779,-1,Posição mantida,-1,99959.07414953783,-0.2316942133529694
2717,2023-04-25 11:00:00,9902.947356203184,-1,Posição mantida,-1,99870.44340863933,-0.32015580561252155
2718,2023-04-25 12:00:00,10087.12903043839,1,LONG: 10087.13 | Stop: 9722.80 | Target: 10288.87,1,100000.0,-0.1565599337819413
2719,2023-04-25 13:00:00,9975.656157753065,1,Posição mantida,1,99889.48999031444,-0.2668969290695155
2720,2023-04-25 14:00:00,10007.613440840132,1,Posição mantida,1,99921.17123776417,-0.23526528175981673
2721,2023-04-25 15:00:00,10079.465274131257,1,Posição mantida,1,99992.40244049222,-0.16414559855558306
2722,2023-04-25 16:00:00,10092.836973265854,1,Posição mantida,1,100005.65863964884,-0.15091015329558657
2723,2023-04-25 17:00:00,10085.906798496504,1,Posição mantida,1,99998.78832526262,-0.15776971152215505
2724,2023-04-25 18:00:00,10078.049401882236,1,Posição mantida,1,99990.99879804377,-0.1655470434623464
2725,2023-04-25 19:00:00,10132.958903568498,1,Posição mantida,1,100045.4340109974,-0.11119705424207328
2726,2023-04-25 20:00:00,10110.598879360381,1,Posição mantida,1,100023.2671247202,-0.13332923605680194
2727,2023-04-25 21:00:00,10249.125989497157,1,Posição mantida,1,100160.59768698302,0.003786321568681976
2728,2023-04-25 22:00:00,10302.355144754845,1,LONG: 10302.36 | Stop: 10028.44 | Target: 10508.40,1,100000.0,-0.16034018435563976
2729,2023-04-25 23:00:00,10388.642304196756,1,Posição mantida,1,100083.75479026836,-0.07671968667240453
2730,2023-04-26 00:00:00,10420.277194647484,1,Posição mantida,1,100114.46125496137,-0.046062456781493955
2731,2023-04-26 01:00:00,10441.7005420124,1,Posição mantida,1,100135.2558665467,-0.025301187314719406
2732,2023-04-26 02:00:00,10523.1917320687,1,LONG: 10523.19 | Stop: 10249.30 | Target: 10733.66,1,100000.0,-0.16034018435563976
2733,2023-04-26 03:00:00,10420.711143770804,1,Posição mantida,1,99902.61453852865,-0.2575694977985301
2734,2023-04-26 04:00:00,10337.292003187658,1,Posição mantida,1,99823.34282828419,-0.33671410363664084
