,datetime,price,signal,action,position,equity,drawdown
5921,2023-09-05 23:00:00,97146.06854286906,-1,Posição mantida,-1,100051.56533923735,-0.5435124835577145
5922,2023-09-06 00:00:00,97004.684718497,-1,Posição mantida,-1,100080.59776458281,-0.5146527346956903
5923,2023-09-06 01:00:00,97746.38675368614,-1,Posição mantida,-1,99928.29314939196,-0.6660514860102263
5924,2023-09-06 02:00:00,97338.92258793078,-1,Posição mantida,-1,100011.96377455561,-0.5828785095668687
5925,2023-09-06 03:00:00,97178.01532811044,-1,Posição mantida,-1,100045.00523477231,-0.5500335704154917
5926,2023-09-06 04:00:00,98421.4710045153,-1,Posição mantida,-1,99789.6681461348,-0.8038519877731418
5927,2023-09-06 05:00:00,97352.27533289093,-1,Posição mantida,-1,100009.22185854836,-0.5856041174493757
5928,2023-09-06 06:00:00,98185.78346142621,-1,Posição mantida,-1,99838.06534454117,-0.7557426419291936
5929,2023-09-06 07:00:00,98897.53689935693,-1,Posição mantida,-1,99691.91051641379,-0.901028183338095
5930,2023-09-06 08:00:00,99727.19678569144,-1,Posição mantida,-1,99521.54421871954,-1.0703811914834362
5931,2023-09-06 09:00:00,100454.36929033588,1,LONG: 100454.37 | Stop: 97672.22 | Target: 103468.00,1,100000.0,-0.5947711270457173
5932,2023-09-06 10:00:00,99730.33879252187,1,Posição mantida,1,99855.84887886333,-0.7380648789345577
5933,2023-09-06 11:00:00,99881.71240829915,1,Posição mantida,1,99885.986665173,-0.7081063434761871
5934,2023-09-06 12:00:00,99054.76627889465,1,Posição mantida,1,99721.34551810364,-0.8717682525395383
5935,2023-09-06 13:00:00,100314.1146226397,1,Posição mantida,1,99972.07594479225,-0.6225290980355948
5936,2023-09-06 14:00:00,100442.47107013849,1,Posição mantida,1,99997.63111942637,-0.597125918201662
5937,2023-09-06 15:00:00,101741.966643428,1,Posição mantida,1,100256.35467370677,-0.339941176920991
5938,2023-09-06 16:00:00,100887.48891278145,1,Posição mantida,1,100086.23211225263,-0.5090518984990039
5939,2023-09-06 17:00:00,101254.76715493167,1,Posição mantida,1,100159.35551041737,-0.4363634171936641
5940,2023-09-06 18:00:00,100505.93057964712,1,Posição mantida,1,100010.26561406447,-0.5845665698897181
5941,2023-09-06 19:00:00,100963.86642356915,1,Posição mantida,1,100101.43852115795,-0.4939359329233168
5942,2023-09-06 20:00:00,100222.66594898827,1,Posição mantida,1,99953.86893711354,-0.6406278156895288
5943,2023-09-06 21:00:00,99351.45167215547,1,Posição mantida,1,99780.41420677428,-0.8130508873742368
5944,2023-09-06 22:00:00,98574.86441614167,1,Posição mantida,1,99625.79927832467,-0.9667462108713221
5945,2023-09-06 23:00:00,97873.00444893148,1,Posição mantida,1,99486.06220722094,-1.1056521662223542
5946,2023-09-07 00:00:00,98076.45572414003,1,Posição mantida,1,99526.56841449611,-1.065386878172713
5947,2023-09-07 01:00:00,100069.88995025585,1,Posição mantida,1,99923.45194284804,-0.6708638984554213
5948,2023-09-07 02:00:00,99996.593675553,1,Posição mantida,1,99908.85899378656,-0.6853700528692991
5949,2023-09-07 03:00:00,98452.96952487876,1,Posição mantida,1,99601.53056963155,-0.9908705762922341
5950,2023-09-07 04:00:00,96679.80157377415,-1,SHORT: 96679.80 | Stop: 100197.27 | Target: 93779.41,-1,100000.0,-0.5947711270457173
5951,2023-09-07 05:00:00,97188.26066225933,-1,Posição mantida,-1,99894.81586014692,-0.6993296620047212
5952,2023-09-07 06:00:00,97454.34586285034,-1,Posição mantida,-1,99839.77122905344,-0.7540469035254669
5953,2023-09-07 07:00:00,97886.73582955984,-1,Posição mantida,-1,99750.32338996585,-0.8429627326923959
5954,2023-09-07 08:00:00,98434.71449167343,-1,Posição mantida,-1,99636.96389745688,-0.8763411267327874
5955,2023-09-07 09:00:00,97708.13146205156,-1,Posição mantida,-1,99787.27099734628,-0.7268083718909178
5956,2023-09-07 10:00:00,97849.9559839994,-1,Posição mantida,-1,99757.93197934268,-0.7559962425215185
5957,2023-09-07 11:00:00,97563.14461360652,-1,Posição mantida,-1,99817.26420090791,-0.6969696859046619
5958,2023-09-07 12:00:00,98117.69785914518,-1,Posição mantida,-1,99702.54463456386,-0.8087337678376041
5959,2023-09-07 13:00:00,97157.55025690072,-1,Posição mantida,-1,99901.16887388066,-0.5169797959424085
5960,2023-09-07 14:00:00,96706.6011924258,-1,Posição mantida,-1,99994.45600462239,-0.42408312999774
5961,2023-09-07 15:00:00,96633.59510287506,-1,Posição mantida,-1,100009.55866068133,-0.40904368796935875
5962,2023-09-07 16:00:00,96034.33837155702,-1,Posição mantida,-1,100133.52596751548,-0.28559526159515214
5963,2023-09-07 17:00:00,97024.0102510374,-1,Posição mantida,-1,99928.79408694264,-0.48947021161856374
5964,2023-09-07 18:00:00,96322.60401727326,-1,Posição mantida,-1,100073.89290227873,-0.3449787252788112
5965,2023-09-07 19:00:00,98838.34425632557,-1,Posição mantida,-1,99553.46563658299,-0.8632276784348417
5966,2023-09-07 20:00:00,98704.81295123517,-1,Posição mantida,-1,99581.08904972964,-0.8357198864925645
5967,2023-09-07 21:00:00,97603.73770032464,-1,Posição mantida,-1,99808.86677227085,-0.6088955557161275
5968,2023-09-07 22:00:00,97350.82557121266,-1,Posição mantida,-1,99861.18631058082,-0.5567950072898299
5969,2023-09-07 23:00:00,98481.21013422054,-1,Posição mantida,-1,99627.34541628702,-0.6274008859257995
5970,2023-09-08 00:00:00,98219.27395588215,-1,Posição mantida,-1,99681.53174560805,-0.5733531106028409
5971,2023-09-08 01:00:00,97769.80221778748,-1,Posição mantida,-1,99774.51326414204,-0.48060934504643327
5972,2023-09-08 02:00:00,97883.25364821234,-1,Posição mantida,-1,99751.0437433987,-0.5040188544184061
5973,2023-09-08 03:00:00,97001.78289369927,-1,Posição mantida,-1,99933.39222574233,-0.32213663564324757
5974,2023-09-08 04:00:00,96934.71524799278,-1,Posição mantida,-1,99947.26640517065,-0.3082979323775228
5975,2023-09-08 05:00:00,97279.89957757694,-1,Posição mantida,-1,99875.85866043698,-0.3795230880956593
5976,2023-09-08 06:00:00,96918.17968984491,-1,Posição mantida,-1,99950.68709033524,-0.3048859938767468
5977,2023-09-08 07:00:00,96981.35918975527,-1,Posição mantida,-1,99937.61724557306,-0.31792241915344915
5978,2023-09-08 08:00:00,98258.80613590227,-1,Posição mantida,-1,99673.35378508753,-0.5815101601456242
5979,2023-09-08 09:00:00,97756.56839150701,-1,Posição mantida,-1,99777.25092517672,-0.47787868418848206
5980,2023-09-08 10:00:00,97737.3346163163,-1,Posição mantida,-1,99781.22978629923,-0.47390999698111436
5981,2023-09-08 11:00:00,97730.47734812082,-1,Posição mantida,-1,99782.64833869255,-0.4724950718145817
5982,2023-09-08 12:00:00,98794.1217647956,-1,Posição mantida,-1,99562.61387454171,-0.691966909651658
5983,2023-09-08 13:00:00,97746.23004322339,-1,Posição mantida,-1,99779.38960318708,-0.47574547476018747
5984,2023-09-08 14:00:00,97561.5455493577,-1,Posição mantida,-1,99817.59499683898,-0.43763777198539966
5985,2023-09-08 15:00:00,97166.61414274815,-1,Posição mantida,-1,99899.29384192984,-0.3561478301689786
5986,2023-09-08 16:00:00,96472.39175097975,-1,Posição mantida,-1,100042.90654705909,-0.21290234154469861
5987,2023-09-08 17:00:00,95201.47380973428,-1,Posição mantida,-1,100305.81936246772,0.04933820795893017
5988,2023-09-08 18:00:00,94982.43345061819,-1,Posição mantida,-1,100351.13190046439,0.045174385977470914
5989,2023-09-08 19:00:00,93915.531998997,-1,Posição mantida,-1,100571.84014236268,0.21993597652411595
5990,2023-09-08 20:00:00,95268.77062198553,-1,Posição mantida,-1,100291.89777571314,-0.27835064591964787
5991,2023-09-08 21:00:00,95815.67495331501,-1,Posição mantida,-1,100178.7605283405,-0.3908446076613119
5992,2023-09-08 22:00:00,96461.49605429042,-1,Posição mantida,-1,100045.16052286622,-0.5236849785694717
5993,2023-09-08 23:00:00,95048.81963244948,-1,Posição mantida,-1,100337.39869440673,-0.2331084403189697
5994,2023-09-09 00:00:00,93349.66476855897,-1,SHORT: 93349.66 | Stop: 96371.83 | Target: 90549.17,-1,100000.0,-0.5685887237950704
5995,2023-09-09 01:00:00,93259.65243623091,-1,Posição mantida,-1,100019.2849824477,-0.5494133935829524
5996,2023-09-09 02:00:00,92838.25929646894,-1,Posição mantida,-1,100109.56771475462,-0.45964399871146217
5997,2023-09-09 03:00:00,92474.54545256215,-1,Posição mantida,-1,100187.49276029356,-0.3821620261944677
5998,2023-09-09 04:00:00,91485.43640011952,-1,Posição mantida,-1,100399.40761931206,-0.1714520911684008
5999,2023-09-09 05:00:00,91062.0641091304,-1,Posição mantida,-1,100490.11438125679,-0.08126107764380473
6000,2023-09-09 06:00:00,90040.6785978898,-1,SHORT: 90040.68 | Stop: 92829.79 | Target: 87339.46,-1,100000.0,-0.5685887237950704
6001,2023-09-09 07:00:00,90324.67886360604,-1,Posição mantida,-1,99936.91734221939,-0.6313127006968743
6002,2023-09-09 08:00:00,91066.62876891675,-1,Posição mantida,-1,99772.11407399343,-0.7951789161232468
6003,2023-09-09 09:00:00,90958.74929545268,-1,Posição mantida,-1,99796.07645969377,-0.7713527778459595
6004,2023-09-09 10:00:00,91016.40023713694,-1,Posição mantida,-1,99783.27092722067,-0.7840854995053912
6005,2023-09-09 11:00:00,91988.92070276832,-1,Posição mantida,-1,99567.25290497218,-0.9988752676380136
6006,2023-09-09 12:00:00,92504.70814814806,-1,Posição mantida,-1,99452.6852554583,-1.1127914984156364
6007,2023-09-09 13:00:00,92646.79387229212,-1,Posição mantida,-1,99421.12491487522,-1.1441723904609669
6008,2023-09-09 14:00:00,92431.21117635962,-1,Posição mantida,-1,99469.01053708277,-1.096559040501617
6009,2023-09-09 15:00:00,92611.41544435367,-1,Posição mantida,-1,99428.98323591174,-1.1363587509517425
6010,2023-09-09 16:00:00,92602.4404052098,-1,Posição mantida,-1,99430.97678800035,-1.1343765339755145
6011,2023-09-09 17:00:00,90966.46507625647,-1,Posição mantida,-1,99794.36261636784,-0.773056876451989
6012,2023-09-09 18:00:00,90471.9356165833,-1,Posição mantida,-1,99904.20840326638,-0.6638356603113156
6013,2023-09-09 19:00:00,91212.50576252348,-1,Posição mantida,-1,99739.71160971212,-0.8273971436464279
6014,2023-09-09 20:00:00,88636.14470172038,-1,Posição mantida,-1,100311.97763456269,-0.25838495888326773
6015,2023-09-09 21:00:00,88852.9511604863,-1,Posição mantida,-1,100263.82018791923,-0.3062685877154394
6016,2023-09-09 22:00:00,88891.78790519394,-1,Posição mantida,-1,100255.1936992449,-0.31484602714790794
6017,2023-09-09 23:00:00,90129.60569219329,-1,Posição mantida,-1,99980.24735137756,-0.5882290610847902
6018,2023-09-10 00:00:00,90580.55787114652,-1,Posição mantida,-1,99880.08102967155,-0.6878258483805418
6019,2023-09-10 01:00:00,92165.73211351737,-1,Posição mantida,-1,99527.97923144986,-1.0379256354812607
6020,2023-09-10 02:00:00,90698.1080622509,-1,Posição mantida,-1,99853.97056650426,-0.7137878503985353
6021,2023-09-10 03:00:00,90293.25854422616,-1,Posição mantida,-1,99943.89648095294,-0.6243732445591742
6022,2023-09-10 04:00:00,89933.80590343766,-1,Posição mantida,-1,100023.7387581072,-0.5449849415896407
6023,2023-09-10 05:00:00,89346.93662854318,-1,Posição mantida,-1,100154.09523343216,-0.4153696584841086
6024,2023-09-10 06:00:00,89549.43495316769,-1,Posição mantida,-1,100109.11593567969,-0.4600932090215234
6025,2023-09-10 07:00:00,89730.38779355021,-1,Posição mantida,-1,100068.92236024237,-0.5000582483212085
6026,2023-09-10 08:00:00,89649.87696443555,-1,Posição mantida,-1,100086.80557266777,-0.4822767178251148
6027,2023-09-10 09:00:00,89945.14242618658,-1,Posição mantida,-1,100021.22066896672,-0.5474887131592072
6028,2023-09-10 10:00:00,90270.33017618688,-1,Posição mantida,-1,99948.98937194317,-0.6193093111728312
6029,2023-09-10 11:00:00,91234.53474316359,-1,Posição mantida,-1,99734.81849229382,-0.8322624393508399
6030,2023-09-10 12:00:00,90717.89948021594,-1,Posição mantida,-1,99849.57446059452,-0.718158960545781
6031,2023-09-10 13:00:00,92641.68412689285,-1,Posição mantida,-1,99422.25990085685,-1.1430438578816495
6032,2023-09-10 14:00:00,92368.03471582335,-1,Posição mantida,-1,99483.04340789629,-1.0826059590091672
6033,2023-09-10 15:00:00,92033.52004931573,-1,Posição mantida,-1,99557.34641665114,-1.0087254287835337
6034,2023-09-10 16:00:00,91846.59761805697,-1,Posição mantida,-1,99598.86596851803,-0.9674419524067276
6035,2023-09-10 17:00:00,91763.28490314048,-1,Posição mantida,-1,99617.37154093571,-0.9490416005870899
6036,2023-09-10 18:00:00,91340.78109823025,-1,Posição mantida,-1,99711.21885783502,-0.8557278889492559
6037,2023-09-10 19:00:00,92026.740603043,-1,Posição mantida,-1,99558.85227964069,-1.0072281279611377
6038,2023-09-10 20:00:00,92696.64042294257,-1,Posição mantida,-1,99410.05290799418,-1.1551814431593914
6039,2023-09-10 21:00:00,93305.26968810585,1,LONG: 93305.27 | Stop: 90909.01 | Target: 96104.43,1,100000.0,-0.5685887237950704
6040,2023-09-10 22:00:00,92609.99991820508,1,Posição mantida,1,99850.96880975214,-0.6360283053114515
6041,2023-09-10 23:00:00,94534.82591933516,1,Posição mantida,1,100263.55558165994,-0.22545381801168485
6042,2023-09-11 00:00:00,92479.35106038513,1,Posição mantida,1,99822.96420545559,-0.6638963244384936
6043,2023-09-11 01:00:00,92377.93776964699,1,Posição mantida,1,99801.2262498016,-0.6855282588708781
6044,2023-09-11 02:00:00,92214.83511598811,1,Posição mantida,1,99766.26516899576,-0.7203188261034004
6045,2023-09-11 03:00:00,92248.04454484621,1,Posição mantida,1,99773.38361556777,-0.7132350979020301
6046,2023-09-11 04:00:00,92475.62304038,1,Posição mantida,1,99822.16510375049,-0.6646915287329812
6047,2023-09-11 05:00:00,91586.29440660767,1,Posição mantida,1,99631.53736391434,-0.8543895313772212
6048,2023-09-11 06:00:00,91914.34224038529,1,Posição mantida,1,99701.85447137765,-0.7844153773061725
6049,2023-09-11 07:00:00,92067.27362074058,1,Posição mantida,1,99734.6353380675,-0.7517943907626808
6050,2023-09-11 08:00:00,92697.62384998082,1,Posição mantida,1,99869.75101403035,-0.4408512631895011
6051,2023-09-11 09:00:00,93097.43411953922,1,Posição mantida,1,99955.45041148021,-0.355418397174173
6052,2023-09-11 10:00:00,92438.33517976278,1,Posição mantida,1,99814.17244465591,-0.49625697912196265
6053,2023-09-11 11:00:00,92864.05593921157,1,Posição mantida,1,99905.42575990206,-0.4052874684035206
6054,2023-09-11 12:00:00,92735.17193776344,1,Posição mantida,1,99877.7994528609,-0.43282785559617354
6055,2023-09-11 13:00:00,94767.69516294252,1,Posição mantida,1,100313.47114256787,0.001488863085344512
6056,2023-09-11 14:00:00,96465.9273716658,1,LONG: 96465.93 | Stop: 93642.99 | Target: 99359.91,1,100000.0,-0.31249157166773367
6057,2023-09-11 15:00:00,95797.70309926027,1,Posição mantida,1,99861.45900617717,-0.45059963656155844
6058,2023-09-11 16:00:00,95589.39583975906,1,Posição mantida,1,99818.27126825214,-0.4936524164455851
6059,2023-09-11 17:00:00,94298.21090615375,1,Posição mantida,1,99550.57365339779,-0.760513498815957
6060,2023-09-11 18:00:00,96015.28351583263,1,Posição mantida,1,99906.56932077231,-0.4056302878974864
6061,2023-09-11 19:00:00,97304.0997450897,1,Posição mantida,1,100173.7758390472,-0.1392587674711502
6062,2023-09-11 20:00:00,95536.34378386415,1,Posição mantida,1,99807.27213988829,-0.5046171734603432
6063,2023-09-11 21:00:00,95841.15136646455,1,Posição mantida,1,99870.46700897942,-0.44161978300884164
6064,2023-09-11 22:00:00,94563.53531591863,1,Posição mantida,1,99605.58259116349,-0.70567645934444
6065,2023-09-11 23:00:00,94939.03156565128,1,Posição mantida,1,99683.43313590265,-0.628069190996082
6066,2023-09-12 00:00:00,94647.21009499069,1,Posição mantida,1,99622.93063960958,-0.688382622087594
6067,2023-09-12 01:00:00,95096.41211612806,1,Posição mantida,1,99716.06238744562,-0.5955419031140852
6068,2023-09-12 02:00:00,94956.66621011466,1,Posição mantida,1,99687.08927542131,-0.6244244766052681
6069,2023-09-12 03:00:00,95554.62745174876,1,Posição mantida,1,99811.06283954417,-0.5008383194213863
6070,2023-09-12 04:00:00,95715.4031862422,1,Posição mantida,1,99844.39600470911,-0.4676093175881618
6071,2023-09-12 05:00:00,96761.82502433703,1,Posição mantida,1,100061.34759924738,-0.25133567849741906
6072,2023-09-12 06:00:00,97536.33386432077,1,Posição mantida,1,100221.92426317136,-0.09126080311427302
6073,2023-09-12 07:00:00,97587.53059292279,1,Posição mantida,1,100232.53873192669,-0.08067950367917925
6074,2023-09-12 08:00:00,98085.026017329,1,Posição mantida,1,100335.6830105256,0.022142457742447334
6075,2023-09-12 09:00:00,98956.77606384375,1,Posição mantida,1,100516.42041082156,0.18013272534060443
6076,2023-09-12 10:00:00,97146.79150925978,1,Posição mantida,1,100141.16158028952,-0.3733308737003516
6077,2023-09-12 11:00:00,98002.84239730179,1,Posição mantida,1,100318.6441197449,-0.19676018133985293
6078,2023-09-12 12:00:00,97667.98695135517,1,Posição mantida,1,100249.21951458737,-0.26582810563897336
6079,2023-09-12 13:00:00,97024.65619887135,1,Posição mantida,1,100115.8396218082,-0.3985227362615391
6080,2023-09-12 14:00:00,97317.9572552845,1,Posição mantida,1,100176.64887630966,-0.3380258997716229
6081,2023-09-12 15:00:00,97457.18718063,1,Posição mantida,1,100205.51501156362,-0.3093080692559869
6082,2023-09-12 16:00:00,98125.07483046336,1,Posição mantida,1,100343.98621440816,-0.17154828604983144
6083,2023-09-12 17:00:00,96396.46284870885,1,Posição mantida,1,99985.5981226015,-0.5280950973488071
6084,2023-09-12 18:00:00,95732.09521286986,1,Posição mantida,1,99847.85671401497,-0.6651288357405715
6085,2023-09-12 19:00:00,94352.42274515581,1,Posição mantida,1,99561.81323621821,-0.9497027159361349
6086,2023-09-12 20:00:00,94192.51746540499,1,Posição mantida,1,99528.66053990198,-0.9826850845687759
6087,2023-09-12 21:00:00,93140.79419027735,-1,SHORT: 93140.79 | Stop: 96063.40 | Target: 90346.57,-1,100000.0,-0.513767212074303
6088,2023-09-12 22:00:00,92574.61494892104,-1,Posição mantida,-1,100121.57492241255,-0.39281690175121686
6089,2023-09-12 23:00:00,93116.162181026,-1,Posição mantida,-1,100005.28919888767,-0.5085051873563038
6090,2023-09-13 00:00:00,92787.31186142577,-1,Posição mantida,-1,100075.90279467222,-0.43825438107415704
6091,2023-09-13 01:00:00,92834.62370534793,-1,Posição mantida,-1,100065.74358477209,-0.44836139628481253
6092,2023-09-13 02:00:00,93895.38744431175,-1,Posição mantida,-1,99837.96718492804,-0.6749675556696202
6093,2023-09-13 03:00:00,94367.50693956467,-1,Posição mantida,-1,99736.58958784885,-0.7758243078946288
6094,2023-09-13 04:00:00,95465.50798441716,-1,Posição mantida,-1,99500.81727038087,-1.0103853045003155
6095,2023-09-13 05:00:00,94360.45407888928,-1,Posição mantida,-1,99738.10403932775,-0.7743176371708712
6096,2023-09-13 06:00:00,94211.48572607923,-1,Posição mantida,-1,99770.0918174233,-0.7424942017910541
6097,2023-09-13 07:00:00,93135.03798565968,-1,Posição mantida,-1,100001.2360222323,-0.5125375401189624
6098,2023-09-13 08:00:00,93279.31785013089,-1,Posição mantida,-1,99970.2549970595,-0.543359394942465
6099,2023-09-13 09:00:00,94893.96468237853,-1,Posição mantida,-1,99623.54401047523,-0.8882890941570005
6100,2023-09-13 10:00:00,95283.48810771693,-1,Posição mantida,-1,99539.90215864763,-0.9715012215743427
6101,2023-09-13 11:00:00,95423.89938309588,-1,Posição mantida,-1,99509.75183051276,-1.0014966472089235
6102,2023-09-13 12:00:00,95521.83311473111,-1,Posição mantida,-1,99488.72264937112,-1.0224177873128892
6103,2023-09-13 13:00:00,95809.93890649035,-1,Posição mantida,-1,99426.85807235866,-1.0839645244127674
6104,2023-09-13 14:00:00,93804.27974812314,-1,Posição mantida,-1,99857.53062047326,-0.6555046306417865
6105,2023-09-13 15:00:00,92729.26214006868,-1,Posição mantida,-1,100088.36773484408,-0.42585348167790127
6106,2023-09-13 16:00:00,92104.9600106078,-1,Posição mantida,-1,100222.42330842777,-0.29248664167724997
6107,2023-09-13 17:00:00,91333.48636313927,-1,Posição mantida,-1,100388.08082813765,-0.1276802159879685
6108,2023-09-13 18:00:00,90723.56732015355,-1,Posição mantida,-1,100519.04794051587,0.0026140303082489895
6109,2023-09-13 19:00:00,90876.35639295513,-1,Posição mantida,-1,100486.2397442513,-0.03263878532154563
6110,2023-09-13 20:00:00,90049.02299473128,-1,SHORT: 90049.02 | Stop: 92743.52 | Target: 87347.55,-1,100000.0,-0.516367744373212
6111,2023-09-13 21:00:00,89658.69138025351,-1,Posição mantida,-1,100086.69313702617,-0.4301222627432268
6112,2023-09-13 22:00:00,90309.4923252848,-1,Posição mantida,-1,99942.14943774154,-0.5739195849882343
6113,2023-09-13 23:00:00,90784.85078589286,-1,Posição mantida,-1,99836.57173244297,-0.678952121071388
6114,2023-09-14 00:00:00,89446.02893259487,-1,Posição mantida,-1,100133.92573113684,-0.3831335625133767
6115,2023-09-14 01:00:00,89535.32584025836,-1,Posição mantida,-1,100114.09277688731,-0.4028641057844098
6116,2023-09-14 02:00:00,90781.63444387917,-1,Posição mantida,-1,99837.28608600434,-0.6782414562013874
6117,2023-09-14 03:00:00,90455.00660017786,-1,Posição mantida,-1,99909.83053631346,-0.6060716020340036
6118,2023-09-14 04:00:00,89925.9661674342,-1,Posição mantida,-1,100027.33107438695,-0.4891777988385854
6119,2023-09-14 05:00:00,89769.37918382738,-1,Posição mantida,-1,100062.10923819135,-0.4545792182541604
6120,2023-09-14 06:00:00,88150.65481202971,-1,Posição mantida,-1,100421.62993435534,-0.09691497099950486
6121,2023-09-14 07:00:00,88523.55810853034,-1,Posição mantida,-1,100338.80764842728,-0.1793095893578847
6122,2023-09-14 08:00:00,88519.82562268335,-1,Posição mantida,-1,100339.63663817594,-0.17848488024488263
6123,2023-09-14 09:00:00,88072.17095396042,-1,Posição mantida,-1,100439.06129684194,-0.07957361844618596
6124,2023-09-14 10:00:00,88397.49159933485,-1,Posição mantida,-1,100366.80717690698,-0.15145464141182635
6125,2023-09-14 11:00:00,89066.44809960393,-1,Posição mantida,-1,100218.23110622418,-0.2992635131897637
6126,2023-09-14 12:00:00,90589.81606816911,-1,Posição mantida,-1,99879.88918581171,-0.6358583450595265
6127,2023-09-14 13:00:00,91768.19204922364,-1,Posição mantida,-1,99618.17041488769,-0.8962256846695292
6128,2023-09-14 14:00:00,91605.70595061503,-1,Posição mantida,-1,99654.25877947063,-0.8603236687607618
6129,2023-09-14 15:00:00,91107.166991059,-1,Posição mantida,-1,99764.98490241484,-0.7501692998000326
6130,2023-09-14 16:00:00,91813.52693184523,-1,Posição mantida,-1,99608.10148107499,-0.9062426257558157
6131,2023-09-14 17:00:00,90662.79127388365,-1,Posição mantida,-1,99863.68130186414,-0.6519825367223484
6132,2023-09-14 18:00:00,91136.30849224699,-1,Posição mantida,-1,99758.51253875806,-0.75660824225859
6133,2023-09-14 19:00:00,90893.76777684288,-1,Posição mantida,-1,99812.38113329424,-0.7030178077689426
6134,2023-09-14 20:00:00,90987.8321836568,-1,Posição mantida,-1,99791.48931155412,-0.7238017508803871
6135,2023-09-14 21:00:00,92025.52116452724,-1,Posição mantida,-1,99561.01729834169,-0.9530836809567853
6136,2023-09-14 22:00:00,91990.84570114488,-1,Posição mantida,-1,99568.71876188436,-0.9454219852876894
6137,2023-09-14 23:00:00,92615.61948200781,-1,Posição mantida,-1,99429.95572813117,-1.0834684914934625
6138,2023-09-15 00:00:00,91658.96186758864,-1,Posição mantida,-1,99642.43057407707,-0.8720907971169404
6139,2023-09-15 01:00:00,91900.7231592114,-1,Posição mantida,-1,99588.73509053208,-0.9255090145047157
6140,2023-09-15 02:00:00,91975.55175015239,-1,Posição mantida,-1,99572.11556742068,-0.9420427197594959
6141,2023-09-15 03:00:00,92133.02643760145,-1,Posição mantida,-1,99537.1402434889,-0.9768374424000019
6142,2023-09-15 04:00:00,91898.66240925805,-1,Posição mantida,-1,99589.19278565966,-0.925053682767141
6143,2023-09-15 05:00:00,92275.23129675491,-1,Posição mantida,-1,99505.55636741247,-1.0082582295279514
6144,2023-09-15 06:00:00,91808.89292244932,-1,Posição mantida,-1,99609.13070032508,-0.9052187210619492
6145,2023-09-15 07:00:00,91864.64748765802,-1,Posição mantida,-1,99596.74754205096,-0.9175379367010128
6146,2023-09-15 08:00:00,90343.99732477014,-1,Posição mantida,-1,99934.4858344424,-0.5815436159118781
6147,2023-09-15 09:00:00,91352.48974809918,-1,Posição mantida,-1,99710.49841297131,-0.8043744385870353
6148,2023-09-15 10:00:00,91735.67187972584,-1,Posição mantida,-1,99625.3931849781,-0.8890402106341221
6149,2023-09-15 11:00:00,92587.24730673118,-1,Posição mantida,-1,99436.25722354624,-1.0771995349681278
6150,2023-09-15 12:00:00,92013.280479042,-1,Posição mantida,-1,99563.73596981155,-0.9503790478294691
6151,2023-09-15 13:00:00,90844.1660084372,-1,Posição mantida,-1,99823.39774774626,-0.6920580795604758
6152,2023-09-15 14:00:00,90126.31102069431,-1,Posição mantida,-1,99982.83423331144,-0.5334448725795164
6153,2023-09-15 15:00:00,90235.74227068671,-1,Posição mantida,-1,99958.52941658981,-0.5576241870672699
6154,2023-09-15 16:00:00,89859.82069662925,-1,Posição mantida,-1,100042.02206571704,-0.47456266704905115
6155,2023-09-15 17:00:00,90181.91544057462,-1,Posição mantida,-1,99970.48442250148,-0.545730912949962
6156,2023-09-15 18:00:00,90295.8973607881,-1,Posição mantida,-1,99945.16889626415,-0.570915717975487
6157,2023-09-15 19:00:00,90384.16650708135,-1,Posição mantida,-1,99925.56420909315,-0.5904191728655495
6158,2023-09-15 20:00:00,89917.09127008535,-1,Posição mantida,-1,100029.30220012573,-0.4872168513573189
6159,2023-09-15 21:00:00,90449.26824845775,-1,Posição mantida,-1,99911.10503136722,-0.5723517113864229
6160,2023-09-15 22:00:00,89270.49679264186,-1,Posição mantida,-1,100172.9116377276,-0.2649862072364069
6161,2023-09-15 23:00:00,92417.09432774858,-1,Posição mantida,-1,99474.04841179546,-0.9607944086558533
6162,2023-09-16 00:00:00,93984.08428933934,1,LONG: 93984.08 | Stop: 90664.58 | Target: 96803.61,1,100000.0,-0.43714197561476986
6163,2023-09-16 01:00:00,94184.12994664178,1,Posição mantida,1,100042.5701136134,-0.39475795383703977
6164,2023-09-16 02:00:00,94382.7818360037,1,Posição mantida,1,100084.84363063792,-0.3526692321000084
6165,2023-09-16 03:00:00,95360.5389589638,1,Posição mantida,1,100292.9122904229,-0.14551012776504232
6166,2023-09-16 04:00:00,94821.39090993218,1,Posição mantida,1,100178.18051363145,-0.25974036380076837
6167,2023-09-16 05:00:00,94885.94781080338,1,Posição mantida,1,100191.91835049167,-0.2460625807920037
6168,2023-09-16 06:00:00,95772.19636497581,1,Posição mantida,1,100380.51380489735,-0.05829155628163921
6169,2023-09-16 07:00:00,95217.97630402441,1,Posição mantida,1,100262.57467400255,-0.17571512572961892
6170,2023-09-16 08:00:00,95488.65594103436,1,Posição mantida,1,100320.17583893525,-0.1183657596672854
6171,2023-09-16 09:00:00,95212.0200894175,1,Posição mantida,1,100261.3071796918,-0.17697707929070394
6172,2023-09-16 10:00:00,95700.97024829368,1,Posição mantida,1,100365.35674565253,-0.07338235765822287
6173,2023-09-16 11:00:00,95369.93893304681,1,Posição mantida,1,100294.91262359719,-0.1435185388867074
6174,2023-09-16 12:00:00,96064.14769353502,1,Posição mantida,1,100442.64162808502,0.06189231438726457
