datetime,price,equity,position,action,confidence
2023-09-16 01:00:00,1983.737729830553,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 02:00:00,1970.2696858519985,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 03:00:00,1949.3671262765606,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 04:00:00,1952.9115905355081,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 05:00:00,1937.8465115592496,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 06:00:00,1929.50469265392,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 07:00:00,1917.2028064759681,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 08:00:00,1920.434671945665,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 09:00:00,1909.6985966039765,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 10:00:00,1884.9295347205123,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 11:00:00,1877.321533772799,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 12:00:00,1877.9016813815037,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 13:00:00,1852.538322123168,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 14:00:00,1883.3646303265689,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 15:00:00,1869.819954998785,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 16:00:00,1855.155317724007,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 17:00:00,1850.5258890268783,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 18:00:00,1857.403308227485,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 19:00:00,1848.6977591568261,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 20:00:00,1847.4779487019107,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 21:00:00,1846.488675782346,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 22:00:00,1809.864877033377,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-16 23:00:00,1785.5631344148028,100000,0,WAIT: Baixa confiança (L:0.00 S:0.30) | Usando estratégia base | Conf: 0.30,0.3
2023-09-17 00:00:00,1782.613044656977,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 01:00:00,1770.490837080173,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 02:00:00,1759.4348463129393,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 03:00:00,1777.5970459125124,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 04:00:00,1758.1602817676553,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 05:00:00,1757.1234761889625,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 06:00:00,1756.9551925459573,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 07:00:00,1747.4462405004565,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 08:00:00,1739.6047683604936,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 09:00:00,1733.3948683451208,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 10:00:00,1748.157269532729,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 11:00:00,1737.7547642683098,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 12:00:00,1732.6429406439397,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 13:00:00,1720.455712304912,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 14:00:00,1733.4558895648465,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 15:00:00,1728.6688384422093,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 16:00:00,1744.599237715125,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 17:00:00,1739.4926235590217,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 18:00:00,1746.346455843158,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 19:00:00,1756.2017888626012,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 20:00:00,1736.6676277301863,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 21:00:00,1739.8268368454123,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 22:00:00,1728.673973070005,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-17 23:00:00,1725.9274270342412,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 00:00:00,1734.687046925286,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 01:00:00,1714.5606899929037,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 02:00:00,1734.211585392264,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 03:00:00,1746.1823601373521,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 04:00:00,1755.149644423793,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 05:00:00,1742.1350083272202,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 06:00:00,1741.9913022445471,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 07:00:00,1747.5415017075643,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 08:00:00,1741.9194900144341,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 09:00:00,1755.04331550987,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 10:00:00,1742.9557658631734,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 11:00:00,1741.7357426553615,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 12:00:00,1752.0269880253786,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 13:00:00,1732.9176952471553,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 14:00:00,1758.0008273804176,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 15:00:00,1751.8037331530988,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 16:00:00,1764.894164711878,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 17:00:00,1738.1819421130626,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 18:00:00,1747.625498401804,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 19:00:00,1739.5573255136533,100000,0,WAIT: Baixa confiança (L:0.00 S:0.30) | Usando estratégia base | Conf: 0.30,0.3
2023-09-18 20:00:00,1744.8454221665227,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 21:00:00,1738.0822134565346,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 22:00:00,1734.2516902478296,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-18 23:00:00,1735.111744567204,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 00:00:00,1740.6399568309998,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 01:00:00,1762.126605081617,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 02:00:00,1769.0662803669052,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 03:00:00,1774.7642403970337,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 04:00:00,1745.405106267861,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 05:00:00,1727.1737984461042,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 06:00:00,1705.4827385562128,100000,0,"WAIT: SHORT: EMA_Bearish_Cross, MACD_Bear_Momentum | Usando estratégia base | Conf: 0.60",0.6
2023-09-19 07:00:00,1706.1934343632533,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 08:00:00,1702.0691332569947,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 09:00:00,1724.1483648564213,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 10:00:00,1718.9401056721138,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 11:00:00,1727.646124701841,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 12:00:00,1738.6891757006904,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 13:00:00,1737.1383670502544,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 14:00:00,1748.75288239271,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 15:00:00,1752.270175839658,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 16:00:00,1743.8999398573444,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 17:00:00,1739.0665051151507,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 18:00:00,1732.7797960855871,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 19:00:00,1744.8852446424062,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 20:00:00,1753.271383342996,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 21:00:00,1761.5785286365203,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 22:00:00,1784.6408861354425,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-19 23:00:00,1787.0588669646402,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 00:00:00,1783.8935124340223,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 01:00:00,1786.4403473011423,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 02:00:00,1805.1772150104957,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 03:00:00,1810.5226657362236,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 04:00:00,1828.6222632634983,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 05:00:00,1835.204412181077,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 06:00:00,1831.275473275013,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 07:00:00,1844.511803316618,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 08:00:00,1854.4429553415698,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 09:00:00,1858.2803155369202,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 10:00:00,1832.3089289733414,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 11:00:00,1828.230709270381,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 12:00:00,1817.8325136149035,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 13:00:00,1825.35891842561,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 14:00:00,1854.2504121280308,100000,0,WAIT: Baixa confiança (L:0.30 S:0.00) | Usando estratégia base | Conf: 0.30,0.3
2023-09-20 15:00:00,1855.7549487613492,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 16:00:00,1894.1751245516464,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 17:00:00,1902.156642637018,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 18:00:00,1917.036984201417,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 19:00:00,1935.7788710648742,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 20:00:00,1945.7147382375954,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 21:00:00,1945.1338846443325,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 22:00:00,1954.0402458670965,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-20 23:00:00,1966.2878549200614,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 00:00:00,2007.0109546952754,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 01:00:00,2009.427172716406,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 02:00:00,2036.563052828633,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 03:00:00,2004.9199805058754,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 04:00:00,2014.1674010313905,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 05:00:00,2054.303305553786,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 06:00:00,2045.6057788374162,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 07:00:00,2068.6528948451687,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 08:00:00,2068.621709433008,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 09:00:00,2046.6597438714373,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 10:00:00,2048.2323000712445,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 11:00:00,2045.40627638693,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 12:00:00,2022.510203529072,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 13:00:00,2019.0149150106724,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 14:00:00,2031.9229634967933,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 15:00:00,2040.2269230499878,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 16:00:00,2042.1583135531014,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 17:00:00,2037.9233105716012,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 18:00:00,2014.560723391293,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 19:00:00,2006.9015727945518,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 20:00:00,2027.537813031205,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 21:00:00,2040.177523488007,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 22:00:00,2027.0730374902166,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-21 23:00:00,2003.392237418231,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 00:00:00,2011.0996066207838,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 01:00:00,2009.78606077022,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 02:00:00,2010.0791500738515,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 03:00:00,2050.8746123719006,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 04:00:00,2084.358694621704,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 05:00:00,2057.8143584483482,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 06:00:00,2030.9530138986543,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 07:00:00,2011.7493465766604,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 08:00:00,1993.548866252687,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 09:00:00,2000.67763288512,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 10:00:00,1992.423698895629,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 11:00:00,1989.1139681611166,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 12:00:00,1980.5458390911708,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 13:00:00,1979.3434374808435,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 14:00:00,1994.4201227915698,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 15:00:00,1981.675929021612,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 16:00:00,1995.332216052025,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 17:00:00,1989.9423903733752,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 18:00:00,1960.7103754342718,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 19:00:00,1960.0760482395972,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 20:00:00,1965.8894500310148,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 21:00:00,1983.418674295745,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 22:00:00,2019.9974457966969,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-22 23:00:00,2020.1121388835063,100000,0,WAIT: Baixa confiança (L:0.30 S:0.00) | Usando estratégia base | Conf: 0.30,0.3
2023-09-23 00:00:00,2044.5541329918806,100000,0,WAIT: Baixa confiança (L:0.30 S:0.00) | Usando estratégia base | Conf: 0.30,0.3
2023-09-23 01:00:00,2038.0869615924964,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-23 02:00:00,2039.063921812574,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-23 03:00:00,2045.0610378923375,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-23 04:00:00,2046.1980889183912,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-23 05:00:00,2040.892880768533,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-23 06:00:00,2031.3128030257596,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-23 07:00:00,2058.4703363409963,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-23 08:00:00,2059.3828293829483,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-23 09:00:00,2041.1421726041076,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-23 10:00:00,2049.5392910423734,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-23 11:00:00,2053.9740156787047,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-23 12:00:00,2045.4834591309534,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-23 13:00:00,2030.0980586954115,100000,0,WAIT: Baixa confiança (L:0.00 S:0.30) | Usando estratégia base | Conf: 0.30,0.3
2023-09-23 14:00:00,2025.1353304993565,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-23 15:00:00,2030.2480315409791,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-23 16:00:00,2023.1148476135907,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-23 17:00:00,2016.5440005522364,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-23 18:00:00,2024.9687683197321,100000,0,WAIT: Baixa confiança (L:0.00 S:0.00) | Usando estratégia base | Conf: 0.00,0.0
2023-09-23 19:00:00,2033.750962159145,100000,0,WAIT: Baixa confiança (L:0.30 S:0.00) | Usando estratégia base | Conf: 0.30,0.3
