datetime,price,equity,position,action
2023-02-11 21:00:00,2053.4621340893414,100469.2410502752,0,TAKE PROFIT LONG: +407
2023-02-11 22:00:00,2061.9755944055164,100469.2410502752,0,NO SIGNAL
2023-02-11 23:00:00,2064.957393653452,100469.2410502752,0,NO SIGNAL
2023-02-12 00:00:00,2083.532839817189,100469.2410502752,0,NO SIGNAL
2023-02-12 01:00:00,2083.6954917441467,100469.2410502752,0,NO SIGNAL
2023-02-12 02:00:00,2050.3650834354607,100469.2410502752,0,NO SIGNAL
2023-02-12 03:00:00,2033.011417161395,100469.2410502752,0,NO SIGNAL
2023-02-12 04:00:00,2028.0202898937034,100469.2410502752,0,NO SIGNAL
2023-02-12 05:00:00,2039.6960851729273,100469.2410502752,0,NO SIGNAL
2023-02-12 06:00:00,2058.921823521002,100469.2410502752,0,NO SIGNAL
2023-02-12 07:00:00,2054.274245438666,100469.2410502752,0,NO SIGNAL
2023-02-12 08:00:00,2066.0793266188603,100469.2410502752,0,NO SIGNAL
2023-02-12 09:00:00,2086.1909013618842,100469.2410502752,0,NO SIGNAL
2023-02-12 10:00:00,2071.5414016496848,100469.2410502752,0,NO SIGNAL
2023-02-12 11:00:00,2070.277068821008,100469.2410502752,0,NO SIGNAL
2023-02-12 12:00:00,2084.988578816699,100469.2410502752,0,NO SIGNAL
2023-02-12 13:00:00,2094.7101709100743,100469.2410502752,0,NO SIGNAL
2023-02-12 14:00:00,2091.244363200232,100469.2410502752,0,NO SIGNAL
2023-02-12 15:00:00,2097.587572437705,100469.2410502752,0,NO SIGNAL
2023-02-12 16:00:00,2104.1951171982123,100469.2410502752,0,NO SIGNAL
2023-02-12 17:00:00,2098.9362286395017,100469.2410502752,0,NO SIGNAL
2023-02-12 18:00:00,2073.7910161551954,100469.2410502752,-1,ENTER SHORT: 2073.79
2023-02-12 19:00:00,2059.952722897183,100469.2410502752,-1,HOLDING SHORT
2023-02-12 20:00:00,2067.9855147698854,100469.2410502752,-1,HOLDING SHORT
2023-02-12 21:00:00,2073.8878552666934,100469.2410502752,-1,HOLDING SHORT
2023-02-12 22:00:00,2064.3525166303107,100469.2410502752,-1,HOLDING SHORT
2023-02-12 23:00:00,2063.8933015367575,100469.2410502752,-1,HOLDING SHORT
2023-02-13 00:00:00,2072.9920760912946,100469.2410502752,-1,HOLDING SHORT
2023-02-13 01:00:00,2095.6644537417033,100469.2410502752,-1,HOLDING SHORT
2023-02-13 02:00:00,2107.6728283708458,100469.2410502752,-1,HOLDING SHORT
2023-02-13 03:00:00,2128.266544631319,100205.3227017448,0,STOP LOSS SHORT: -264
2023-02-13 04:00:00,2127.286348127952,100205.3227017448,0,NO SIGNAL
2023-02-13 05:00:00,2123.5387881845945,100205.3227017448,1,ENTER LONG: 2123.54
2023-02-13 06:00:00,2133.1631044876576,100205.3227017448,1,HOLDING LONG
2023-02-13 07:00:00,2143.4075655758047,100205.3227017448,1,HOLDING LONG
2023-02-13 08:00:00,2140.7486791716924,100205.3227017448,1,HOLDING LONG
2023-02-13 09:00:00,2133.286876326523,100205.3227017448,1,HOLDING LONG
2023-02-13 10:00:00,2133.3346102846936,100205.3227017448,1,HOLDING LONG
2023-02-13 11:00:00,2136.653026158673,100205.3227017448,1,HOLDING LONG
2023-02-13 12:00:00,2130.7021417555925,100205.3227017448,1,HOLDING LONG
2023-02-13 13:00:00,2123.0809531731934,100205.3227017448,1,HOLDING LONG
2023-02-13 14:00:00,2129.3629377394086,100205.3227017448,1,HOLDING LONG
2023-02-13 15:00:00,2136.5174789771836,100205.3227017448,1,HOLDING LONG
2023-02-13 16:00:00,2153.9495824351866,100348.82483452675,0,EXIT LONG: +144
2023-02-13 17:00:00,2147.175665875126,100348.82483452675,0,NO SIGNAL
2023-02-13 18:00:00,2160.3244037135514,100348.82483452675,-1,ENTER SHORT: 2160.32
2023-02-13 19:00:00,2156.6617505786908,100348.82483452675,-1,HOLDING SHORT
2023-02-13 20:00:00,2160.7826536107814,100348.82483452675,-1,HOLDING SHORT
2023-02-13 21:00:00,2153.980248841587,100348.82483452675,-1,HOLDING SHORT
2023-02-13 22:00:00,2158.856782181083,100348.82483452675,-1,HOLDING SHORT
2023-02-13 23:00:00,2176.896311802427,100348.82483452675,-1,HOLDING SHORT
2023-02-14 00:00:00,2193.8112828238336,100348.82483452675,-1,HOLDING SHORT
2023-02-14 01:00:00,2190.531233125464,100348.82483452675,-1,HOLDING SHORT
2023-02-14 02:00:00,2175.5669758168597,100348.82483452675,-1,HOLDING SHORT
2023-02-14 03:00:00,2166.567114105334,100348.82483452675,-1,HOLDING SHORT
2023-02-14 04:00:00,2123.856176940831,100348.82483452675,-1,HOLDING SHORT
2023-02-14 05:00:00,2131.9099843473523,100348.82483452675,-1,HOLDING SHORT
2023-02-14 06:00:00,2120.1907647643093,100348.82483452675,-1,HOLDING SHORT
2023-02-14 07:00:00,2141.2449227688594,100348.82483452675,-1,HOLDING SHORT
2023-02-14 08:00:00,2135.3069309321054,100348.82483452675,-1,HOLDING SHORT
2023-02-14 09:00:00,2121.9345624615416,100348.82483452675,-1,HOLDING SHORT
2023-02-14 10:00:00,2117.922665022769,100348.82483452675,-1,HOLDING SHORT
2023-02-14 11:00:00,2115.2623410156507,100348.82483452675,-1,HOLDING SHORT
2023-02-14 12:00:00,2111.3598793142974,100348.82483452675,-1,HOLDING SHORT
2023-02-14 13:00:00,2096.653028836623,100348.82483452675,-1,HOLDING SHORT
2023-02-14 14:00:00,2098.1534911429308,100348.82483452675,-1,HOLDING SHORT
2023-02-14 15:00:00,2078.1146633685976,100730.69576184613,0,EXIT SHORT: +382
2023-02-14 16:00:00,2075.9043909189277,100730.69576184613,0,NO SIGNAL
2023-02-14 17:00:00,2077.5841276170763,100730.69576184613,0,NO SIGNAL
2023-02-14 18:00:00,2080.8849794497196,100730.69576184613,0,NO SIGNAL
2023-02-14 19:00:00,2090.682863299411,100730.69576184613,0,NO SIGNAL
2023-02-14 20:00:00,2091.8418748605927,100730.69576184613,0,NO SIGNAL
2023-02-14 21:00:00,2114.8723690554493,100730.69576184613,0,NO SIGNAL
2023-02-14 22:00:00,2121.698069876262,100730.69576184613,0,NO SIGNAL
2023-02-14 23:00:00,2132.2275192080137,100730.69576184613,0,NO SIGNAL
2023-02-15 00:00:00,2143.6876671662762,100730.69576184613,0,NO SIGNAL
2023-02-15 01:00:00,2144.355594788042,100730.69576184613,0,NO SIGNAL
2023-02-15 02:00:00,2140.704604458002,100730.69576184613,1,ENTER LONG: 2140.70
2023-02-15 03:00:00,2123.24555966927,100730.69576184613,1,HOLDING LONG
2023-02-15 04:00:00,2119.814996956246,100730.69576184613,1,HOLDING LONG
2023-02-15 05:00:00,2120.6691168136854,100730.69576184613,1,HOLDING LONG
2023-02-15 06:00:00,2125.7861322316694,100730.69576184613,1,HOLDING LONG
2023-02-15 07:00:00,2121.5592216872205,100730.69576184613,1,HOLDING LONG
2023-02-15 08:00:00,2118.9379406103503,100730.69576184613,1,HOLDING LONG
2023-02-15 09:00:00,2120.2401900733685,100730.69576184613,1,HOLDING LONG
2023-02-15 10:00:00,2125.612177604616,100730.69576184613,1,HOLDING LONG
2023-02-15 11:00:00,2097.097797285135,100525.50425539876,0,STOP LOSS LONG: -205
2023-02-15 12:00:00,2077.2497887338127,100525.50425539876,0,NO SIGNAL
2023-02-15 13:00:00,2092.9799903619337,100525.50425539876,-1,ENTER SHORT: 2092.98
2023-02-15 14:00:00,2096.072198455944,100525.50425539876,-1,HOLDING SHORT
2023-02-15 15:00:00,2095.3652754618092,100525.50425539876,-1,HOLDING SHORT
2023-02-15 16:00:00,2098.99881484136,100525.50425539876,-1,HOLDING SHORT
2023-02-15 17:00:00,2107.3106550508332,100525.50425539876,-1,HOLDING SHORT
2023-02-15 18:00:00,2112.9682411680124,100525.50425539876,-1,HOLDING SHORT
2023-02-15 19:00:00,2116.1561977301926,100525.50425539876,-1,HOLDING SHORT
2023-02-15 20:00:00,2116.1250512464535,100525.50425539876,-1,HOLDING SHORT
2023-02-15 21:00:00,2117.2812970018153,100525.50425539876,-1,HOLDING SHORT
2023-02-15 22:00:00,2109.1819240085074,100525.50425539876,-1,HOLDING SHORT
2023-02-15 23:00:00,2124.158427972929,100525.50425539876,-1,HOLDING SHORT
2023-02-16 00:00:00,2124.762031569671,100372.85560450931,0,EXIT SHORT: -153
2023-02-16 01:00:00,2113.0653515438353,100372.85560450931,0,NO SIGNAL
2023-02-16 02:00:00,2092.6067187869994,100372.85560450931,0,NO SIGNAL
2023-02-16 03:00:00,2078.480754302603,100372.85560450931,0,NO SIGNAL
2023-02-16 04:00:00,2109.165310418471,100372.85560450931,0,NO SIGNAL
2023-02-16 05:00:00,2108.2081353330054,100372.85560450931,0,NO SIGNAL
2023-02-16 06:00:00,2088.572659766862,100372.85560450931,0,NO SIGNAL
2023-02-16 07:00:00,2085.756917123106,100372.85560450931,0,NO SIGNAL
2023-02-16 08:00:00,2079.3551304005678,100372.85560450931,-1,ENTER SHORT: 2079.36
2023-02-16 09:00:00,2073.8731737339444,100372.85560450931,-1,HOLDING SHORT
2023-02-16 10:00:00,2078.632690715545,100372.85560450931,-1,HOLDING SHORT
2023-02-16 11:00:00,2091.4458637653925,100372.85560450931,-1,HOLDING SHORT
2023-02-16 12:00:00,2089.409782184717,100372.85560450931,-1,HOLDING SHORT
2023-02-16 13:00:00,2091.246400792641,100372.85560450931,-1,HOLDING SHORT
2023-02-16 14:00:00,2072.294165828721,100372.85560450931,-1,HOLDING SHORT
2023-02-16 15:00:00,2059.6611960681066,100372.85560450931,-1,HOLDING SHORT
2023-02-16 16:00:00,2045.7287170974041,100535.17415595011,0,EXIT SHORT: +162
2023-02-16 17:00:00,2045.3448985884893,100535.17415595011,0,NO SIGNAL
2023-02-16 18:00:00,2054.6954434199542,100535.17415595011,0,NO SIGNAL
2023-02-16 19:00:00,2039.4503324136647,100535.17415595011,0,NO SIGNAL
2023-02-16 20:00:00,2051.7225496595024,100535.17415595011,0,NO SIGNAL
2023-02-16 21:00:00,2063.7641923714154,100535.17415595011,0,NO SIGNAL
2023-02-16 22:00:00,2046.9101981366305,100535.17415595011,0,NO SIGNAL
2023-02-16 23:00:00,2040.8126517509525,100535.17415595011,0,NO SIGNAL
2023-02-17 00:00:00,2052.3624167149687,100535.17415595011,0,NO SIGNAL
2023-02-17 01:00:00,2055.931371419818,100535.17415595011,1,ENTER LONG: 2055.93
2023-02-17 02:00:00,2076.377033878719,100535.17415595011,1,HOLDING LONG
2023-02-17 03:00:00,2073.6471515505564,100535.17415595011,1,HOLDING LONG
2023-02-17 04:00:00,2060.2390995133414,100535.17415595011,1,HOLDING LONG
2023-02-17 05:00:00,2050.6352740363577,100535.17415595011,1,HOLDING LONG
2023-02-17 06:00:00,2043.1594383345487,100535.17415595011,1,HOLDING LONG
2023-02-17 07:00:00,2008.77696551692,100304.5888127052,0,STOP LOSS LONG: -231
2023-02-17 08:00:00,1985.102955786705,100304.5888127052,0,NO SIGNAL
2023-02-17 09:00:00,1999.1581005598712,100304.5888127052,0,NO SIGNAL
2023-02-17 10:00:00,2017.8972412148678,100304.5888127052,0,NO SIGNAL
2023-02-17 11:00:00,2041.4604475093938,100304.5888127052,0,NO SIGNAL
2023-02-17 12:00:00,2045.521834844117,100304.5888127052,1,ENTER LONG: 2045.52
2023-02-17 13:00:00,2064.647922312185,100304.5888127052,1,HOLDING LONG
2023-02-17 14:00:00,2056.3101522257766,100304.5888127052,1,HOLDING LONG
2023-02-17 15:00:00,2076.8717135894403,100304.5888127052,1,HOLDING LONG
2023-02-17 16:00:00,2093.4092293093327,100304.5888127052,1,HOLDING LONG
2023-02-17 17:00:00,2098.6629866753447,100304.5888127052,1,HOLDING LONG
2023-02-17 18:00:00,2102.769464304976,100304.5888127052,1,HOLDING LONG
2023-02-17 19:00:00,2068.507698505895,100304.5888127052,1,HOLDING LONG
2023-02-17 20:00:00,2075.6166881993513,100304.5888127052,1,HOLDING LONG
2023-02-17 21:00:00,2085.382345412899,100304.5888127052,1,HOLDING LONG
2023-02-17 22:00:00,2090.8496089285572,100304.5888127052,1,HOLDING LONG
2023-02-17 23:00:00,2085.9109337848104,100304.5888127052,1,HOLDING LONG
2023-02-18 00:00:00,2071.656583214446,100304.5888127052,1,HOLDING LONG
2023-02-18 01:00:00,2072.2045988961995,100304.5888127052,1,HOLDING LONG
2023-02-18 02:00:00,2051.9852839385003,100304.5888127052,1,HOLDING LONG
2023-02-18 03:00:00,2052.7490913045194,100304.5888127052,1,HOLDING LONG
2023-02-18 04:00:00,2054.1995063504396,100304.5888127052,1,HOLDING LONG
2023-02-18 05:00:00,2048.3432073264726,100304.5888127052,1,HOLDING LONG
2023-02-18 06:00:00,2035.1348952131455,100253.6552225103,0,EXIT LONG: -51
2023-02-18 07:00:00,2044.4111140094099,100253.6552225103,0,NO SIGNAL
2023-02-18 08:00:00,2032.9769841092989,100253.6552225103,0,NO SIGNAL
2023-02-18 09:00:00,2028.1766608929088,100253.6552225103,0,NO SIGNAL
2023-02-18 10:00:00,2020.4404488972675,100253.6552225103,0,NO SIGNAL
2023-02-18 11:00:00,2020.4315564203523,100253.6552225103,0,NO SIGNAL
2023-02-18 12:00:00,2015.2290952260716,100253.6552225103,0,NO SIGNAL
2023-02-18 13:00:00,2013.0456774946692,100253.6552225103,0,NO SIGNAL
2023-02-18 14:00:00,2023.3016061281025,100253.6552225103,0,NO SIGNAL
2023-02-18 15:00:00,2030.6370229005415,100253.6552225103,0,NO SIGNAL
2023-02-18 16:00:00,2052.476451566671,100253.6552225103,0,NO SIGNAL
2023-02-18 17:00:00,2055.2945991631,100253.6552225103,0,NO SIGNAL
2023-02-18 18:00:00,2052.904088347745,100253.6552225103,0,NO SIGNAL
2023-02-18 19:00:00,2040.2559955281165,100253.6552225103,0,NO SIGNAL
2023-02-18 20:00:00,2037.4148584208822,100253.6552225103,0,NO SIGNAL
2023-02-18 21:00:00,2035.7409390457449,100253.6552225103,0,NO SIGNAL
2023-02-18 22:00:00,2025.571332067793,100253.6552225103,1,ENTER LONG: 2025.57
2023-02-18 23:00:00,2016.2042010961186,100253.6552225103,1,HOLDING LONG
2023-02-19 00:00:00,2017.3420310741842,100253.6552225103,1,HOLDING LONG
2023-02-19 01:00:00,2009.2944915483095,100253.6552225103,1,HOLDING LONG
2023-02-19 02:00:00,2006.096297620707,100253.6552225103,1,HOLDING LONG
2023-02-19 03:00:00,1997.4131863025746,100114.28925733495,0,EXIT LONG: -139
2023-02-19 04:00:00,1977.330858491667,100114.28925733495,0,NO SIGNAL
2023-02-19 05:00:00,1984.996090282215,100114.28925733495,0,NO SIGNAL
2023-02-19 06:00:00,1968.2453528723008,100114.28925733495,0,NO SIGNAL
2023-02-19 07:00:00,1965.5111800027207,100114.28925733495,0,NO SIGNAL
2023-02-19 08:00:00,1963.9462956718273,100114.28925733495,0,NO SIGNAL
2023-02-19 09:00:00,1967.899110319249,100114.28925733495,0,NO SIGNAL
2023-02-19 10:00:00,1966.8408246594695,100114.28925733495,0,NO SIGNAL
2023-02-19 11:00:00,1978.661632046235,100114.28925733495,0,NO SIGNAL
2023-02-19 12:00:00,1981.8058404251499,100114.28925733495,0,NO SIGNAL
2023-02-19 13:00:00,2010.911831838768,100114.28925733495,0,NO SIGNAL
2023-02-19 14:00:00,2004.3442992284663,100114.28925733495,0,NO SIGNAL
2023-02-19 15:00:00,2003.9620506698343,100114.28925733495,0,NO SIGNAL
2023-02-19 16:00:00,1999.629185913645,100114.28925733495,0,NO SIGNAL
2023-02-19 17:00:00,1998.5314767218706,100114.28925733495,0,NO SIGNAL
2023-02-19 18:00:00,1999.1163277818487,100114.28925733495,1,ENTER LONG: 1999.12
2023-02-19 19:00:00,2010.3710419964111,100114.28925733495,1,HOLDING LONG
2023-02-19 20:00:00,2013.0236584163588,100114.28925733495,1,HOLDING LONG
2023-02-19 21:00:00,2018.4509556180953,100114.28925733495,1,HOLDING LONG
2023-02-19 22:00:00,1998.0779206332195,100114.28925733495,1,HOLDING LONG
2023-02-19 23:00:00,2002.8255141070433,100114.28925733495,1,HOLDING LONG
2023-02-20 00:00:00,1987.5595795286217,100114.28925733495,1,HOLDING LONG
2023-02-20 01:00:00,1969.3348332951218,100114.28925733495,1,HOLDING LONG
2023-02-20 02:00:00,1969.2959043329602,100114.28925733495,1,HOLDING LONG
2023-02-20 03:00:00,1973.9332054000408,100114.28925733495,1,HOLDING LONG
2023-02-20 04:00:00,1974.1564485288143,100114.28925733495,1,HOLDING LONG
2023-02-20 05:00:00,1974.4719705818545,99990.87211191957,0,EXIT LONG: -123
2023-02-20 06:00:00,1954.282367724253,99990.87211191957,0,NO SIGNAL
2023-02-20 07:00:00,1948.6811472530749,99990.87211191957,0,NO SIGNAL
2023-02-20 08:00:00,1955.825387336618,99990.87211191957,0,NO SIGNAL
2023-02-20 09:00:00,1966.3916659047038,99990.87211191957,0,NO SIGNAL
2023-02-20 10:00:00,1975.3050099846123,99990.87211191957,0,NO SIGNAL
2023-02-20 11:00:00,1971.1392635430445,99990.87211191957,0,NO SIGNAL
2023-02-20 12:00:00,1962.9680767872846,99990.87211191957,0,NO SIGNAL
2023-02-20 13:00:00,1961.0864461509132,99990.87211191957,0,NO SIGNAL
2023-02-20 14:00:00,1951.0205526518428,99990.87211191957,0,NO SIGNAL
2023-02-20 15:00:00,1956.7356989257405,99990.87211191957,0,NO SIGNAL
2023-02-20 16:00:00,1966.136072333676,99990.87211191957,1,ENTER LONG: 1966.14
2023-02-20 17:00:00,1950.770505204014,99990.87211191957,1,HOLDING LONG
2023-02-20 18:00:00,1964.8844602117717,99990.87211191957,1,HOLDING LONG
2023-02-20 19:00:00,1961.1599591347388,99990.87211191957,1,HOLDING LONG
2023-02-20 20:00:00,1967.6562066078695,99990.87211191957,1,HOLDING LONG
2023-02-20 21:00:00,1955.3079632171596,99990.87211191957,1,HOLDING LONG
2023-02-20 22:00:00,1933.153103331296,99990.87211191957,1,HOLDING LONG
2023-02-20 23:00:00,1939.9172037566566,99990.87211191957,1,HOLDING LONG
2023-02-21 00:00:00,1922.6116217536917,99769.52182833929,0,STOP LOSS LONG: -221
2023-02-21 01:00:00,1917.134850637752,99769.52182833929,0,NO SIGNAL
2023-02-21 02:00:00,1902.6452300277754,99769.52182833929,0,NO SIGNAL
2023-02-21 03:00:00,1885.3503350814326,99769.52182833929,0,NO SIGNAL
2023-02-21 04:00:00,1879.4529255173834,99769.52182833929,0,NO SIGNAL
2023-02-21 05:00:00,1896.92421450899,99769.52182833929,0,NO SIGNAL
2023-02-21 06:00:00,1896.0526800851974,99769.52182833929,0,NO SIGNAL
2023-02-21 07:00:00,1899.4733926051579,99769.52182833929,0,NO SIGNAL
2023-02-21 08:00:00,1893.7567421003298,99769.52182833929,0,NO SIGNAL
2023-02-21 09:00:00,1880.3801193033141,99769.52182833929,0,NO SIGNAL
2023-02-21 10:00:00,1883.3046468407758,99769.52182833929,0,NO SIGNAL
2023-02-21 11:00:00,1884.4660905388732,99769.52182833929,0,NO SIGNAL
2023-02-21 12:00:00,1877.6427549653602,99769.52182833929,0,NO SIGNAL
2023-02-21 13:00:00,1884.1662769595637,99769.52182833929,0,NO SIGNAL
2023-02-21 14:00:00,1894.4856628381474,99769.52182833929,1,ENTER LONG: 1894.49
2023-02-21 15:00:00,1893.1271592217931,99769.52182833929,1,HOLDING LONG
2023-02-21 16:00:00,1879.6736827270065,99769.52182833929,1,HOLDING LONG
2023-02-21 17:00:00,1857.0359630401979,99769.52182833929,1,HOLDING LONG
2023-02-21 18:00:00,1837.1964140765026,99467.81878212614,0,STOP LOSS LONG: -302
2023-02-21 19:00:00,1838.1595355281363,99467.81878212614,0,NO SIGNAL
2023-02-21 20:00:00,1849.6458520448848,99467.81878212614,0,NO SIGNAL
2023-02-21 21:00:00,1837.8763305300479,99467.81878212614,0,NO SIGNAL
2023-02-21 22:00:00,1847.601503228328,99467.81878212614,0,NO SIGNAL
2023-02-21 23:00:00,1870.1377974606912,99467.81878212614,1,ENTER LONG: 1870.14
2023-02-22 00:00:00,1889.6350206033771,99467.81878212614,1,HOLDING LONG
2023-02-22 01:00:00,1876.8191407043234,99467.81878212614,1,HOLDING LONG
2023-02-22 02:00:00,1881.7508602903438,99467.81878212614,1,HOLDING LONG
2023-02-22 03:00:00,1883.3143091981676,99467.81878212614,1,HOLDING LONG
2023-02-22 04:00:00,1898.7087891785307,99467.81878212614,1,HOLDING LONG
2023-02-22 05:00:00,1882.9587658097084,99467.81878212614,1,HOLDING LONG
2023-02-22 06:00:00,1877.447032846421,99467.81878212614,1,HOLDING LONG
2023-02-22 07:00:00,1874.9664323227328,99467.81878212614,1,HOLDING LONG
2023-02-22 08:00:00,1869.071510690238,99467.81878212614,1,HOLDING LONG
2023-02-22 09:00:00,1878.6579151565254,99467.81878212614,1,HOLDING LONG
2023-02-22 10:00:00,1884.7786811895828,99467.81878212614,1,HOLDING LONG
2023-02-22 11:00:00,1873.8791939271848,99467.81878212614,1,HOLDING LONG
2023-02-22 12:00:00,1880.8250390908656,99467.81878212614,1,HOLDING LONG
2023-02-22 13:00:00,1880.330111466894,99467.81878212614,1,HOLDING LONG
2023-02-22 14:00:00,1870.8428427254328,99467.81878212614,1,HOLDING LONG
2023-02-22 15:00:00,1858.8871645713325,99467.81878212614,1,HOLDING LONG
2023-02-22 16:00:00,1860.0588627343996,99414.2115209803,0,EXIT LONG: -54
2023-02-22 17:00:00,1875.6628631719261,99414.2115209803,1,ENTER LONG: 1875.66
2023-02-22 18:00:00,1867.3436470175102,99414.2115209803,1,HOLDING LONG
2023-02-22 19:00:00,1880.7341078500924,99414.2115209803,1,HOLDING LONG
2023-02-22 20:00:00,1897.571400631714,99414.2115209803,1,HOLDING LONG
2023-02-22 21:00:00,1899.766305935124,99414.2115209803,1,HOLDING LONG
2023-02-22 22:00:00,1911.1099052082532,99414.2115209803,1,HOLDING LONG
2023-02-22 23:00:00,1910.7488419157773,99414.2115209803,1,HOLDING LONG
2023-02-23 00:00:00,1918.4775211245856,99414.2115209803,1,HOLDING LONG
2023-02-23 01:00:00,1917.8609738259822,99414.2115209803,1,HOLDING LONG
2023-02-23 02:00:00,1894.41230479819,99414.2115209803,1,HOLDING LONG
2023-02-23 03:00:00,1884.9766022375768,99414.2115209803,1,HOLDING LONG
2023-02-23 04:00:00,1885.6979937474464,99414.2115209803,1,HOLDING LONG
2023-02-23 05:00:00,1886.9795587846618,99414.2115209803,1,HOLDING LONG
2023-02-23 06:00:00,1887.2657785166948,99414.2115209803,1,HOLDING LONG
2023-02-23 07:00:00,1886.5178645504063,99414.2115209803,1,HOLDING LONG
2023-02-23 08:00:00,1895.4032797542363,99414.2115209803,1,HOLDING LONG
2023-02-23 09:00:00,1883.6672707008815,99414.2115209803,1,HOLDING LONG
2023-02-23 10:00:00,1904.9737201739392,99414.2115209803,1,HOLDING LONG
2023-02-23 11:00:00,1913.8517159844034,99616.62074738162,0,EXIT LONG: +202
2023-02-23 12:00:00,1915.5771919616911,99616.62074738162,0,NO SIGNAL
2023-02-23 13:00:00,1904.2736096467193,99616.62074738162,0,NO SIGNAL
2023-02-23 14:00:00,1904.085826194138,99616.62074738162,0,NO SIGNAL
2023-02-23 15:00:00,1905.150092123393,99616.62074738162,0,NO SIGNAL
2023-02-23 16:00:00,1908.4166249142704,99616.62074738162,1,ENTER LONG: 1908.42
2023-02-23 17:00:00,1912.7218153539195,99616.62074738162,1,HOLDING LONG
2023-02-23 18:00:00,1901.3732173756173,99616.62074738162,1,HOLDING LONG
2023-02-23 19:00:00,1918.0629243862788,99616.62074738162,1,HOLDING LONG
2023-02-23 20:00:00,1906.2543210933782,99616.62074738162,1,HOLDING LONG
2023-02-23 21:00:00,1907.2796888110406,99616.62074738162,1,HOLDING LONG
2023-02-23 22:00:00,1894.1754440241912,99616.62074738162,1,HOLDING LONG
2023-02-23 23:00:00,1897.8607840246993,99616.62074738162,1,HOLDING LONG
2023-02-24 00:00:00,1913.4655216923065,99616.62074738162,1,HOLDING LONG
2023-02-24 01:00:00,1912.546169599118,99616.62074738162,1,HOLDING LONG
2023-02-24 02:00:00,1904.7761405464275,99616.62074738162,1,HOLDING LONG
2023-02-24 03:00:00,1895.405407441891,99616.62074738162,1,HOLDING LONG
2023-02-24 04:00:00,1885.6522082987951,99497.7937456193,0,EXIT LONG: -119
2023-02-24 05:00:00,1910.2622170050408,99497.7937456193,0,NO SIGNAL
2023-02-24 06:00:00,1899.8980151866433,99497.7937456193,0,NO SIGNAL
2023-02-24 07:00:00,1897.7823196962872,99497.7937456193,0,NO SIGNAL
2023-02-24 08:00:00,1875.0875380509556,99497.7937456193,0,NO SIGNAL
2023-02-24 09:00:00,1878.8734117457361,99497.7937456193,0,NO SIGNAL
2023-02-24 10:00:00,1886.5024895789688,99497.7937456193,0,NO SIGNAL
2023-02-24 11:00:00,1887.9519596128634,99497.7937456193,0,NO SIGNAL
2023-02-24 12:00:00,1900.8073173274117,99497.7937456193,0,NO SIGNAL
2023-02-24 13:00:00,1875.173696689816,99497.7937456193,0,NO SIGNAL
2023-02-24 14:00:00,1873.8246379802408,99497.7937456193,0,NO SIGNAL
2023-02-24 15:00:00,1870.9553094483626,99497.7937456193,0,NO SIGNAL
2023-02-24 16:00:00,1862.6336412924281,99497.7937456193,0,NO SIGNAL
2023-02-24 17:00:00,1861.828346928021,99497.7937456193,0,NO SIGNAL
2023-02-24 18:00:00,1851.7080341854507,99497.7937456193,0,NO SIGNAL
2023-02-24 19:00:00,1836.2368715771556,99497.7937456193,0,NO SIGNAL
2023-02-24 20:00:00,1835.4181057922049,99497.7937456193,0,NO SIGNAL
2023-02-24 21:00:00,1833.615664633132,99497.7937456193,0,NO SIGNAL
2023-02-24 22:00:00,1814.42126120125,99497.7937456193,0,NO SIGNAL
2023-02-24 23:00:00,1827.4531150400594,99497.7937456193,0,NO SIGNAL
2023-02-25 00:00:00,1835.391755750268,99497.7937456193,0,NO SIGNAL
2023-02-25 01:00:00,1835.6703684021838,99497.7937456193,0,NO SIGNAL
2023-02-25 02:00:00,1841.319536872443,99497.7937456193,0,NO SIGNAL
2023-02-25 03:00:00,1833.3555210516765,99497.7937456193,0,NO SIGNAL
2023-02-25 04:00:00,1849.6546265084942,99497.7937456193,1,ENTER LONG: 1849.65
2023-02-25 05:00:00,1856.5809496917575,99497.7937456193,1,HOLDING LONG
2023-02-25 06:00:00,1870.512775119358,99497.7937456193,1,HOLDING LONG
2023-02-25 07:00:00,1878.206918201653,99497.7937456193,1,HOLDING LONG
2023-02-25 08:00:00,1860.8942042420358,99497.7937456193,1,HOLDING LONG
2023-02-25 09:00:00,1867.8524419419525,99497.7937456193,1,HOLDING LONG
2023-02-25 10:00:00,1859.6616830629807,99497.7937456193,1,HOLDING LONG
2023-02-25 11:00:00,1874.528927186648,99497.7937456193,1,HOLDING LONG
2023-02-25 12:00:00,1854.5407658951028,99497.7937456193,1,HOLDING LONG
2023-02-25 13:00:00,1846.4951927659952,99497.7937456193,1,HOLDING LONG
2023-02-25 14:00:00,1847.0366116920168,99497.7937456193,1,HOLDING LONG
2023-02-25 15:00:00,1825.484597154385,99497.7937456193,1,HOLDING LONG
2023-02-25 16:00:00,1815.6128216706763,99497.7937456193,1,HOLDING LONG
2023-02-25 17:00:00,1826.2660767052412,99497.7937456193,1,HOLDING LONG
2023-02-25 18:00:00,1822.3914473512552,99351.13792470223,0,EXIT LONG: -147
2023-02-25 19:00:00,1794.121037662049,99351.13792470223,0,NO SIGNAL
2023-02-25 20:00:00,1810.932612810184,99351.13792470223,0,NO SIGNAL
2023-02-25 21:00:00,1811.135336088382,99351.13792470223,0,NO SIGNAL
